Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Luke Wright,23460,c Dwarshuis b Abbott,11,13,1,0,84.62,0
Ben Dunk,388678,c †Nevill b Lyon,7,12,1,0,58.33,0
Kevin Pietersen,19296,c Abbott b Lyon,9,8,2,0,112.5,0
Glenn Maxwell,325026,c †Nevill b Abbott,28,16,1,3,175.0,0
Peter Handscomb †,334337,c Silk b Lyon,14,16,1,0,87.5,0
James Faulkner,270484,c Abbott b Brathwaite,28,30,3,0,93.33,0
Evan Gulbis,381183,run out (Brathwaite),24,25,1,1,96.0,0
John Hastings (c),228622,not out ,0,0,0,0,,0
Joe Denly,12454,c Maxwell b Faulkner,12,13,1,0,92.31,1
Daniel Hughes,571761,not out ,49,46,6,0,106.52,1
Nic Maddinson,333780,c Dunk b Coleman,62,31,6,5,200.0,1
Moises Henriques,5961,not out ,1,1,0,0,100.0,1
