Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Danushka Gunathilaka,345821,c & b Allen,9,9,10,1,0,100.0,0
Pathum Nissanka,1028655,c Sinclair b Holder,5,13,24,0,0,38.46,0
Niroshan Dickwella †,429754,c Holder b Sinclair,4,6,6,0,0,66.67,0
Dinesh Chandimal,300628,not out ,54,46,73,3,0,117.39,0
Angelo Mathews (c),49764,c †Pooran b McCoy,11,11,15,1,0,100.0,0
Ashen Bandara,958691,not out ,44,35,49,3,2,125.71,0
Lendl Simmons,53116,st †Dickwella b de Silva,26,18,34,3,1,144.44,1
Evin Lewis,431901,lbw b de Silva,21,18,25,3,1,116.67,1
Chris Gayle,51880, b Sandakan,13,20,30,1,0,65.0,1
Kieron Pollard (c),230559,c †Dickwella b Chameera,0,3,9,0,0,0.0,1
Nicholas Pooran †,604302, b Chameera,23,18,26,0,2,127.78,1
Jason Holder,391485,not out ,14,23,36,0,1,60.87,1
Rovman Powell,820351, b Sandakan,7,8,12,0,1,87.5,1
Dwayne Bravo,51439,c Dananjaya b Sandakan,0,1,2,0,0,0.0,1
Fabian Allen,670013,not out ,21,6,11,0,3,350.0,1
