Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Umar Siddiq †,598896,c †Kamran Akmal b Umaid Asif,18,13,2,1,138.46,0
James Vince,296597,run out (Imam-ul-Haq),41,38,2,2,107.89,0
Johnson Charles,333066, b Dawson,57,31,8,1,183.87,0
Shoaib Malik (c),42657,not out ,28,21,2,1,133.33,0
Dan Christian,4864, b Hasan Ali,18,12,1,1,150.0,0
Shahid Afridi,42639,run out (Wahab Riaz),1,5,0,0,20.0,0
Tom Moores,788101,not out ,0,0,0,0,,0
Imam-ul-Haq,568276,st †Moores b Shahid Afridi,39,34,2,1,114.71,1
Andre Fletcher,51862,c Christian b Mohammad Irfan,24,14,3,1,171.43,1
Kamran Akmal †,41028, b Mohammad Ilyas,0,5,0,0,0.0,1
Umar Amin,288211,not out ,54,37,7,0,145.95,1
Kieron Pollard,230559,not out ,52,27,1,5,192.59,1
