Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Mohammad Rizwan †,323389,c †Seifert b Southee,22,20,26,4,0,110.0,0
Haider Ali,1168651,c Williamson b Southee,8,4,6,0,1,200.0,0
Abdullah Shafique,922941,c & b Southee,0,2,1,0,0,0.0,0
Mohammad Hafeez,41434,not out ,99,57,86,10,5,173.68,0
Shadab Khan (c),922943,c Southee b Neesham,4,7,14,1,0,57.14,0
Khushdil Shah,716733,c Guptill b Sodhi,14,20,31,1,0,70.0,0
Faheem Ashraf,681117,c Williamson b Southee,4,5,9,0,0,80.0,0
Imad Wasim,227758,not out ,10,5,11,2,0,200.0,0
Martin Guptill,226492,c Haris Rauf b Faheem Ashraf,21,11,16,1,2,190.91,1
Tim Seifert †,625964,not out ,84,63,80,8,3,133.33,1
Kane Williamson (c),277906,not out ,57,42,64,8,1,135.71,1
