Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Mohammad Shahzad †,419873,run out (Simi Singh),29,21,53,2,2,138.1,0
Hazratullah Zazai,793457,c †Wilson b Simi Singh,74,33,33,8,6,224.24,0
Asghar Afghan (c),320652, b Little,31,30,44,1,2,103.33,0
Najibullah Zadran,524049,c †Wilson b Little,7,10,22,0,0,70.0,0
Mohammad Nabi,25913,c Stirling b Kane,7,5,9,0,1,140.0,0
Samiullah Shinwari,318339,c Dockrell b Kane,1,4,4,0,0,25.0,0
Usman Ghani,711559,not out ,1,2,9,0,0,50.0,0
Rashid Khan,793463,c †Wilson b Chase,0,3,4,0,0,0.0,0
Aftab Alam,440963,not out ,0,1,2,0,0,0.0,0
Paul Stirling,303427,c Aftab Alam b Fareed Ahmad,27,19,31,1,2,142.11,1
Stuart Thompson,414821, b Mujeeb Ur Rahman,5,5,8,1,0,100.0,1
William Porterfield,24611,c Aftab Alam b Mujeeb Ur Rahman,8,10,10,2,0,80.0,1
Kevin O'Brien,24605,c Hazratullah Zazai b Mohammad Nabi,6,7,18,0,0,85.71,1
Gary Wilson (c)†,24609,c Usman Ghani b Aftab Alam,34,23,24,3,1,147.83,1
Andy Balbirnie,303423,lbw b Rashid Khan,8,9,17,1,0,88.89,1
Simi Singh,1005257,c Mujeeb Ur Rahman b Aftab Alam,20,17,20,0,1,117.65,1
George Dockrell,348034,not out ,22,13,26,1,1,169.23,1
Josh Little,928067, b Rashid Khan,0,1,1,0,0,0.0,1
Tyrone Kane,571707,c Najibullah Zadran b Rashid Khan,8,3,2,2,0,266.67,1
Peter Chase,524845,not out ,1,1,2,0,0,100.0,1
