Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Chris Gayle,51880,c Root b Woakes,37,27,42,2,3,137.04,0
Evin Lewis,431901,c Hales b Ali,11,14,27,1,0,78.57,0
Shai Hope †,581379,c Bairstow b Stokes,35,57,70,4,0,61.4,0
Marlon Samuels,52983,c †Buttler b Stokes,17,46,66,0,0,36.96,0
Jason Mohammed,230549,c Hales b Rashid,18,27,39,0,1,66.67,0
Rovman Powell,820351,c Willey b Woakes,23,28,34,2,1,82.14,0
Jason Holder (c),391485,not out ,41,33,45,5,0,124.24,0
Ashley Nurse,315594,c Root b Rashid,1,8,12,0,0,12.5,0
Devendra Bishoo,341593, b Willey,5,10,19,0,0,50.0,0
Jerome Taylor,53191,c †Buttler b Stokes,2,4,7,0,0,50.0,0
Kesrick Williams,450075,not out ,0,0,2,0,0,,0
Jonny Bairstow,297433,not out ,100,97,130,11,0,103.09,1
Alex Hales,249866,c Lewis b Taylor,19,14,20,4,0,135.71,1
Joe Root,303669, b Williams,54,53,77,4,0,101.89,1
Eoin Morgan (c),24598,c †Hope b Williams,10,11,17,1,0,90.91,1
Ben Stokes,311158,not out ,23,10,15,1,2,230.0,1
