Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dean Brownlie,4493,c †Handscomb b Faulkner,63,78,137,7,0,80.77,0
Tom Latham †,388802,c Hazlewood b Starc,0,8,13,0,0,0.0,0
Kane Williamson (c),277906,c †Handscomb b Cummins,36,42,51,5,0,85.71,0
Ross Taylor,38699,c Stoinis b Faulkner,107,101,147,13,0,105.94,0
Neil Broom,36581,c †Handscomb b Faulkner,8,12,24,0,0,66.67,0
Colin Munro,232359,c Starc b Hazlewood,3,9,11,0,0,33.33,0
James Neesham,355269, b Hazlewood,1,7,8,0,0,14.29,0
Mitchell Santner,502714,not out ,38,34,48,3,2,111.76,0
Tim Southee,232364, b Starc,10,8,12,0,1,125.0,0
Lockie Ferguson,493773, b Starc,0,1,1,0,0,0.0,0
Trent Boult,277912,not out ,1,1,3,0,0,100.0,0
Aaron Finch (c),5334,c Boult b Williamson,56,64,86,5,2,87.5,1
Shaun Marsh,6683,run out (Santner/†Latham),22,22,29,4,0,100.0,1
Peter Handscomb †,334337, b Boult,0,2,2,0,0,0.0,1
Travis Head,530011,c Brownlie b Boult,53,72,97,5,0,73.61,1
Glenn Maxwell,325026,c †Latham b Santner,0,3,3,0,0,0.0,1
Marcus Stoinis,325012,c Neesham b Santner,42,48,77,4,1,87.5,1
James Faulkner,270484,c Taylor b Boult,0,3,3,0,0,0.0,1
Pat Cummins,489889,c Santner b Boult,27,35,57,1,2,77.14,1
Mitchell Starc,311592,not out ,29,23,38,2,2,126.09,1
Adam Zampa,379504,c Taylor b Boult,1,5,8,0,0,20.0,1
Josh Hazlewood,288284, b Boult,4,5,5,1,0,80.0,1
