Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Parthiv Patel †,32242,c & b Jadeja,53,41,5,2,129.27,0
Brendon McCullum,37737,c Thakur b Ngidi,5,3,1,0,166.67,0
Virat Kohli (c),253802, b Jadeja,8,11,1,0,72.73,0
AB de Villiers,44936,st †Dhoni b Harbhajan Singh,1,4,0,0,25.0,0
Mandeep Singh,398506,c Willey b Jadeja,7,13,0,0,53.85,0
Colin de Grandhomme,55395,c Raina b Willey,8,8,1,0,100.0,0
Murugan Ashwin,528067,st †Dhoni b Harbhajan Singh,1,2,0,0,50.0,0
Tim Southee,232364,not out ,36,26,3,1,138.46,0
Umesh Yadav,376116,run out (Willey),1,5,0,0,20.0,0
Mohammed Siraj,940973,run out (Rayudu/†Dhoni),3,7,0,0,42.86,0
Shane Watson,8180, b Yadav,11,14,2,0,78.57,1
Ambati Rayudu,33141,c Mohammed Siraj b Ashwin,32,25,3,2,128.0,1
Suresh Raina,33335,c Southee b Yadav,25,21,2,1,119.05,1
Dhruv Shorey,590327,c Mandeep Singh b de Grandhomme,8,9,0,1,88.89,1
MS Dhoni (c)†,28081,not out ,31,23,1,3,134.78,1
Dwayne Bravo,51439,not out ,14,17,0,1,82.35,1
