Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Temba Bavuma,372116,c Liton Das b Mehidy Hasan Miraz,48,47,5,0,102.13,0
Quinton de Kock †,379143,c & b Mehidy Hasan Miraz,73,68,9,1,107.35,0
Faf du Plessis (c),44828,retired hurt ,91,67,10,1,135.82,0
Aiden Markram,600498,run out (Imrul Kayes),66,60,4,2,110.0,0
AB de Villiers,44936,c Mashrafe Mortaza b Rubel Hossain,20,15,1,1,133.33,0
Farhaan Behardien,44410,not out ,33,24,4,0,137.5,0
Wiaan Mulder,698189,lbw b Taskin Ahmed,2,4,0,0,50.0,0
Andile Phehlukwayo,540316,c †Mushfiqur Rahim b Taskin Ahmed,5,4,1,0,125.0,0
Kagiso Rabada,550215,not out ,23,11,3,1,209.09,0
Imrul Kayes,280734,c Behardien b Paterson,1,6,0,0,16.67,1
Soumya Sarkar,436677,c Markram b Rabada,8,13,1,0,61.54,1
Liton Das,536936,lbw b Paterson,6,6,1,0,100.0,1
Mushfiqur Rahim †,56029,c Rabada b Phehlukwayo,8,21,1,0,38.1,1
Shakib Al Hasan,56143,c sub (JP Duminy) b Markram,63,82,8,0,76.83,1
Mahmudullah,56025,lbw b Mulder,2,7,0,0,28.57,1
Sabbir Rahman,373538,c †de Kock b Markram,39,49,6,0,79.59,1
Mehidy Hasan Miraz,629063,c de Villiers b Imran Tahir,15,38,1,0,39.47,1
Mashrafe Mortaza (c),56007,c †de Kock b Paterson,17,17,3,0,100.0,1
Taskin Ahmed,538506,c sub (JP Duminy) b Imran Tahir,2,6,0,0,33.33,1
Rubel Hossain,300619,not out ,0,0,0,0,,1
