Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Chris Gayle,51880, b Mujeeb Ur Rahman,1,9,19,0,0,11.11,0
Evin Lewis,431901,run out (Najibullah Zadran),27,37,60,4,0,72.97,0
Shimron Hetmyer,670025,lbw b Mohammad Nabi,15,22,33,1,0,68.18,0
Marlon Samuels,52983,c Gulbadin Naib b Mohammad Nabi,36,64,70,2,0,56.25,0
Shai Hope †,581379,c Najibullah Zadran b Mujeeb Ur Rahman,43,94,110,0,0,45.74,0
Jason Holder (c),391485,c Najibullah Zadran b Mujeeb Ur Rahman,28,26,42,2,1,107.69,0
Rovman Powell,820351,c Mujeeb Ur Rahman b Rashid Khan,3,12,18,0,0,25.0,0
Carlos Brathwaite,457249,c Rahmat Shah b Sharafuddin Ashraf,4,5,6,1,0,80.0,0
Ashley Nurse,315594,not out ,10,15,27,0,0,66.67,0
Keemo Paul,677081,not out ,16,18,21,0,1,88.89,0
Mohammad Shahzad †,419873,c Powell b Holder,8,12,23,1,0,66.67,1
Javed Ahmadi,308235,lbw b Paul,1,2,8,0,0,50.0,1
Rahmat Shah,533956,c Paul b Nurse,68,109,148,5,1,62.39,1
Samiullah Shinwari,318339,c Gayle b Miller,27,51,61,2,0,52.94,1
Mohammad Nabi,25913,c Hetmyer b Holder,31,54,55,2,0,57.41,1
Najibullah Zadran,524049,c Miller b Paul,19,26,29,1,1,73.08,1
Gulbadin Naib,352048,c Powell b Holder,10,14,33,1,0,71.43,1
Rashid Khan (c),793463,not out ,13,11,26,1,0,118.18,1
Sharafuddin Ashraf,633362,not out ,7,7,7,1,0,100.0,1
