Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102,c Pollard b Joseph,36,56,6,0,64.29,0
KL Rahul,422108,c Hetmyer b Cottrell,6,15,1,0,40.0,0
Virat Kohli (c),253802, b Cottrell,4,4,1,0,100.0,0
Shreyas Iyer,642519,c Pollard b Joseph,70,88,5,1,79.55,0
Rishabh Pant †,931581,c Hetmyer b Pollard,71,69,7,1,102.9,0
Kedar Jadhav,290716,c Pollard b Paul,40,35,3,1,114.29,0
Ravindra Jadeja,234675,run out (Chase),21,21,2,0,100.0,0
Shivam Dube,714451,c Holder b Paul,9,6,1,0,150.0,0
Deepak Chahar,447261,not out ,6,8,0,0,75.0,0
Mohammed Shami,481896,not out ,0,1,0,0,0.0,0
Shai Hope †,581379,not out ,102,151,7,1,67.55,1
Sunil Ambris,348054,lbw b Chahar,9,8,2,0,112.5,1
Shimron Hetmyer,670025,c Iyer b Mohammed Shami,139,106,11,7,131.13,1
Nicholas Pooran,604302,not out ,29,23,4,0,126.09,1
