Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Kamran Akmal †,41028,c Roy b Mohammad Hasnain,23,12,2,2,191.67,0
Imam-ul-Haq,568276,c †Sarfaraz Ahmed b Sohail Khan,7,7,1,0,100.0,0
Haider Ali,1168651,c Watson b Mohammad Hasnain,39,24,4,2,162.5,0
Shoaib Malik,42657, b Mohammad Hasnain,54,27,8,1,200.0,0
Liam Livingstone,403902,c Sohail Khan b Mohammad Hasnain,12,7,2,0,171.43,0
Lewis Gregory,362201,not out ,19,8,0,2,237.5,0
Liam Dawson,211855,c Roy b Cutting,0,1,0,0,0.0,0
Hasan Ali,681305,not out ,9,5,0,1,180.0,0
Jason Roy,298438, b Yasir Shah,45,26,5,2,173.08,1
Shane Watson,8180,c Livingstone b Hasan Ali,19,14,4,0,135.71,1
Ahmed Shehzad,259410,c Shoaib Malik b Wahab Riaz,10,17,0,0,58.82,1
Ben Cutting,230371,c Livingstone b Wahab Riaz,17,7,0,2,242.86,1
Mohammad Nawaz,348148,c Imam-ul-Haq b Rahat Ali,18,7,2,1,257.14,1
Azam Khan,1137262,c Gregory b Rahat Ali,0,1,0,0,0.0,1
Sarfaraz Ahmed (c)†,227760, b Wahab Riaz,1,2,0,0,50.0,1
Sohail Khan,317252,not out ,16,11,0,2,145.45,1
Tymal Mills,459257,not out ,4,5,0,0,80.0,1
