Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shikhar Dhawan,28235, b Chahar,0,1,0,0,0.0,0
Shreevats Goswami †,302579,c & b Ngidi,12,9,2,0,133.33,0
Kane Williamson (c),277906,c †Dhoni b Thakur,24,15,4,0,160.0,0
Manish Pandey,290630,c & b Jadeja,8,16,0,0,50.0,0
Shakib Al Hasan,56143,c †Dhoni b Bravo,12,10,2,0,120.0,0
Yusuf Pathan,32498,c & b Bravo,24,29,3,0,82.76,0
Carlos Brathwaite,457249,not out ,43,29,1,4,148.28,0
Bhuvneshwar Kumar,326016,run out (†Dhoni),7,11,0,0,63.64,0
Shane Watson,8180,c †Goswami b Kumar,0,5,0,0,0.0,1
Faf du Plessis,44828,not out ,67,42,5,4,159.52,1
Suresh Raina,33335, b Kaul,22,13,4,0,169.23,1
Ambati Rayudu,33141, b Kaul,0,1,0,0,0.0,1
MS Dhoni (c)†,28081, b Rashid Khan,9,18,1,0,50.0,1
Dwayne Bravo,51439,c Dhawan b Rashid Khan,7,11,0,0,63.64,1
Ravindra Jadeja,234675,c & b Sandeep Sharma,3,5,0,0,60.0,1
Deepak Chahar,447261,c Brathwaite b Sandeep Sharma,10,6,0,1,166.67,1
Harbhajan Singh,29264,run out (Rashid Khan/Brathwaite),2,9,0,0,22.22,1
Shardul Thakur,475281,not out ,15,5,3,0,300.0,1
