Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Babar Azam,348144,c Hassan Khan b Mahmudullah,36,37,4,0,97.3,0
Kumar Sangakkara (c)†,50710,st †Sarfraz Ahmed b Mahmudullah,28,18,1,2,155.56,0
Chris Gayle,51880,c Hassan Khan b Anwar Ali,29,34,1,2,85.29,0
Shoaib Malik,42657,c Hassan Khan b Mahmudullah,9,9,1,0,100.0,0
Kieron Pollard,230559,c Anwar Ali b Mir Hamza,31,19,4,1,163.16,0
Ravi Bopara,10582,c Rossouw b Anwar Ali,1,2,0,0,50.0,0
Imad Wasim,227758,not out ,6,1,0,1,600.0,0
Sohail Khan,317252,not out ,0,0,0,0,,0
Asad Shafiq,316397,c Mohammad Amir b Sohail Khan,51,38,6,1,134.21,1
Ahmed Shehzad,259410,c Pollard b Sohail Khan,54,40,4,3,135.0,1
Kevin Pietersen,19296,run out (Imad Wasim),0,0,0,0,,1
Rilee Rossouw,318845,c †Sangakkara b Usama Mir,15,16,1,0,93.75,1
Sarfaraz Ahmed (c)†,227760,not out ,19,17,2,0,111.76,1
Mahmudullah,56025,not out ,8,4,1,0,200.0,1
