Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shikhar Dhawan,28235,lbw b Prasidh Krishna,50,39,5,1,128.21,0
Shreevats Goswami †,302579,c Russell b Kuldeep Yadav,35,26,4,1,134.62,0
Kane Williamson (c),277906,c Russell b Scantlebury-Searles,36,17,1,3,211.76,0
Manish Pandey,290630,c sub (RK Singh) b Prasidh Krishna,25,22,2,1,113.64,0
Yusuf Pathan,32498,c Uthappa b Narine,2,4,0,0,50.0,0
Carlos Brathwaite,457249,c †Karthik b Russell,3,4,0,0,75.0,0
Shakib Al Hasan,56143,c Narine b Prasidh Krishna,10,7,2,0,142.86,0
Rashid Khan,793463,c †Karthik b Prasidh Krishna,0,1,0,0,0.0,0
Bhuvneshwar Kumar,326016,run out (†Karthik),0,1,0,0,0.0,0
Siddarth Kaul,326017,not out ,0,0,0,0,,0
Chris Lynn,326637,c Pandey b Kaul,55,43,4,3,127.91,1
Sunil Narine,230558,c Pandey b Shakib Al Hasan,29,10,4,2,290.0,1
Robin Uthappa,35582,c †Goswami b Brathwaite,45,34,3,2,132.35,1
Dinesh Karthik (c)†,30045,not out ,26,22,1,1,118.18,1
Andre Russell,276298,c Pandey b Kaul,4,4,1,0,100.0,1
Nitish Rana,604527,c Kumar b Brathwaite,7,5,1,0,140.0,1
Shubman Gill,1070173,not out ,0,0,0,0,,1
