Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Fakhar Zaman,512191,c Mehidy Hasan Miraz b Mohammad Saifuddin,13,31,27,1,0,41.94,0
Imam-ul-Haq,568276,hit wicket b Mustafizur Rahman,100,100,172,7,0,100.0,0
Babar Azam,348144,lbw b Mohammad Saifuddin,96,98,102,11,0,97.96,0
Mohammad Hafeez,41434,c Shakib Al Hasan b Mehidy Hasan Miraz,27,25,49,3,0,108.0,0
Haris Sohail,318788,c Soumya Sarkar b Mustafizur Rahman,6,6,13,1,0,100.0,0
Imad Wasim,227758,c Mahmudullah b Mustafizur Rahman,43,26,49,6,1,165.38,0
Sarfaraz Ahmed (c)†,227760,not out ,3,3,13,0,0,100.0,0
Wahab Riaz,43590, b Mohammad Saifuddin,2,4,10,0,0,50.0,0
Shadab Khan,922943,c & b Mustafizur Rahman,1,2,4,0,0,50.0,0
Mohammad Amir,290948,c †Mushfiqur Rahim b Mustafizur Rahman,8,6,16,1,0,133.33,0
Shaheen Shah Afridi,1072470,not out ,0,0,4,0,0,,0
Tamim Iqbal,56194, b Shaheen Shah Afridi,8,21,40,0,0,38.1,1
Soumya Sarkar,436677,c Fakhar Zaman b Mohammad Amir,22,22,20,4,0,100.0,1
Shakib Al Hasan,56143,c †Sarfaraz Ahmed b Shaheen Shah Afridi,64,77,109,6,0,83.12,1
Mushfiqur Rahim †,56029, b Wahab Riaz,16,19,29,2,0,84.21,1
Liton Das,536936,c Haris Sohail b Shaheen Shah Afridi,32,40,38,3,0,80.0,1
Mahmudullah,56025, b Shaheen Shah Afridi,29,41,64,3,0,70.73,1
Mosaddek Hossain,550133,c Babar Azam b Shadab Khan,16,21,36,1,0,76.19,1
Mohammad Saifuddin,629070,c Mohammad Amir b Shaheen Shah Afridi,0,1,5,0,0,0.0,1
Mehidy Hasan Miraz,629063,not out ,7,6,20,1,0,116.67,1
Mashrafe Mortaza (c),56007,st †Sarfaraz Ahmed b Shadab Khan,15,14,14,0,2,107.14,1
Mustafizur Rahman,330902, b Shaheen Shah Afridi,1,3,5,0,0,33.33,1
