Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Cephas Zhuwao,235532, b Faheem Ashraf,24,26,3,1,92.31,0
Solomon Mire,290462,c Shadab Khan b Hussain Talat,94,63,6,6,149.21,0
Hamilton Masakadza (c),55608, b Shadab Khan,2,5,0,0,40.0,0
Tarisai Musakanda,596375,c Shoaib Malik b Mohammad Amir,33,22,4,0,150.0,0
Elton Chigumbura,55343,not out ,5,4,0,0,125.0,0
Malcolm Waller,55872,not out ,0,0,0,0,,0
Fakhar Zaman,512191,c Mpofu b Mire,47,38,4,1,123.68,1
Haris Sohail,318788,c Mire b WP Masakadza,16,15,1,0,106.67,1
Hussain Talat,628240,c Zhuwao b Mpofu,44,35,0,1,125.71,1
Sarfaraz Ahmed (c)†,227760,not out ,38,21,6,0,180.95,1
Shoaib Malik,42657,not out ,12,6,2,0,200.0,1
