Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Chris Lynn,326637,c Klinger b Willey,39,20,5,2,195.0,0
Brendon McCullum (c),37737,c Voges b Paris,32,27,4,0,118.52,0
Sam Heazlett,826679,c David b Agar,11,11,1,0,100.0,0
Joe Burns,326632,lbw b Tye,36,26,1,3,138.46,0
Alex Ross,333624, b Richardson,3,7,0,0,42.86,0
Ben Cutting,230371,c Richardson b Willey,46,20,1,5,230.0,0
Jimmy Peirson †,444970,not out ,16,9,3,0,177.78,0
Mark Steketee,555853,not out ,0,0,0,0,,0
David Willey,308251,c Burns b Swepson,25,27,1,1,92.59,1
Michael Klinger,6161,c Cutting b Steketee,15,13,2,0,115.38,1
Hilton Cartwright,557295,c Burns b Steketee,0,1,0,0,0.0,1
Ashton Turner,500268,c Swepson b Doggett,18,15,1,0,120.0,1
Adam Voges (c),8119,c Doggett b Yasir Shah,13,12,0,0,108.33,1
Ashton Agar,505120,c sub (CJ Gannon) b Steketee,31,18,1,2,172.22,1
Tim David,892749, b Doggett,16,13,2,0,123.08,1
Josh Inglis †,662235,c Heazlett b Doggett,2,4,0,0,50.0,1
Jhye Richardson,774223,not out ,8,6,1,0,133.33,1
Andrew Tye,459508,lbw b Doggett,7,4,1,0,175.0,1
Joel Paris,501012,c sub (CJ Gannon) b Doggett,1,2,0,0,50.0,1
