Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Josh Philippe †,1124282,lbw b Sandhu,1,2,0,0,50.0,0
Daniel Hughes,571761,run out (Morris),0,4,0,0,0.0,0
James Vince,296597,c Morris b Doggett,5,12,0,0,41.67,0
Moises Henriques (c),5961,c †Lenton b Morris,1,4,0,0,25.0,0
Jordan Silk,437669,c Khawaja b Sams,5,7,1,0,71.43,0
Justin Avendano,1125715,c Ferguson b Sams,28,31,1,2,90.32,0
Tom Curran,550235,run out (McAndrew/†Lenton),8,8,1,0,100.0,0
Ben Dwarshuis,679567,c Hales b Sams,19,20,3,0,95.0,0
Nathan Lyon,272279,not out ,4,5,0,0,80.0,0
Jackson Bird,215152,c McAndrew b Morris,0,2,0,0,0.0,0
Steve O'Keefe,7069,run out (Ross/Morris),0,0,0,0,,0
Usman Khawaja,215155,c Hughes b Curran,13,14,2,0,92.86,1
Alex Hales,249866,c Silk b Bird,0,1,0,0,0.0,1
Callum Ferguson (c),5236,not out ,8,11,1,0,72.73,1
Daniel Sams,826901,not out ,5,8,0,0,62.5,1
