Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c †de Kock b Parnell,1,6,7,0,0,16.67,0
Alex Hales,249866,c †de Kock b Phehlukwayo,61,60,81,8,1,101.67,0
Joe Root,303669,c Amla b Phehlukwayo,37,51,93,2,0,72.55,0
Eoin Morgan (c),24598,c Duminy b Morris,107,93,135,7,5,115.05,0
Ben Stokes,311158,c Miller b Rabada,25,30,49,0,1,83.33,0
Jos Buttler †,308967,c Miller b Morris,7,7,8,1,0,100.0,0
Moeen Ali,8917,not out ,77,51,69,5,5,150.98,0
Chris Woakes,247235,not out ,6,6,10,0,0,100.0,0
Hashim Amla,43906,lbw b Wood,73,76,97,8,0,96.05,1
Quinton de Kock †,379143,c †Buttler b Woakes,5,13,27,0,0,38.46,1
Faf du Plessis,44828,c †Buttler b Plunkett,67,61,76,8,0,109.84,1
AB de Villiers (c),44936,c Plunkett b Ali,45,38,58,7,0,118.42,1
Jean-Paul Duminy,44932,c Woakes b Rashid,15,18,21,1,0,83.33,1
David Miller,321777,c Stokes b Woakes,11,10,13,0,1,110.0,1
Chris Morris,439952,c †Buttler b Ali,5,4,6,1,0,125.0,1
Wayne Parnell,265564,c Wood b Woakes,19,23,36,2,0,82.61,1
Andile Phehlukwayo,540316, b Rashid,4,6,7,1,0,66.67,1
Kagiso Rabada,550215,c †Buttler b Woakes,19,21,23,1,1,90.48,1
Imran Tahir,40618,not out ,0,0,3,0,0,,1
