Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jeet Raval,277914,c de Silva b Dananjaya,33,83,118,3,0,39.76,0
Tom Latham,388802,c †Dickwella b Dananjaya,30,88,102,3,0,34.09,0
Kane Williamson (c),277906,c Karunaratne b Dananjaya,0,3,3,0,0,0.0,0
Ross Taylor,38699,c †Dickwella b Lakmal,86,132,155,6,0,65.15,0
Henry Nicholls,539511,lbw b Dananjaya,42,78,108,2,0,53.85,0
BJ Watling †,38924,lbw b Dananjaya,1,5,13,0,0,20.0,0
Mitchell Santner,502714,lbw b Lakmal,13,42,41,1,0,30.95,0
Tim Southee,232364,run out (de Silva/†Dickwella),14,19,26,0,1,73.68,0
William Somerville,38607,not out ,9,28,48,1,0,32.14,0
Trent Boult,277912,c Perera b Lakmal,18,22,38,1,1,81.82,0
Ajaz Patel,595783,lbw b Lakmal,0,1,3,0,0,0.0,0
Dimuth Karunaratne (c),227772,lbw b Patel,39,73,85,4,0,53.42,1
Lahiru Thirimanne,301236,st †Watling b Patel,10,36,46,1,0,27.78,1
Kusal Mendis,629074,c Taylor b Patel,53,89,141,7,1,59.55,1
Angelo Mathews,49764,c Taylor b Patel,50,98,136,7,1,51.02,1
Kusal Perera,300631,c Santner b Boult,1,4,2,0,0,25.0,1
Dhananjaya de Silva,465793,c & b Patel,5,19,21,1,0,26.32,1
Niroshan Dickwella †,429754,c Williamson b Somerville,61,109,171,3,0,55.96,1
Akila Dananjaya,574178,c Taylor b Somerville,0,8,7,0,0,0.0,1
Suranga Lakmal,49619, b Boult,40,98,118,3,2,40.82,1
Lasith Embuldeniya,848109,lbw b Somerville,5,17,49,1,0,29.41,1
Lahiru Kumara,784375,not out ,0,9,13,0,0,0.0,1
Jeet Raval,277914,c Karunaratne b de Silva,4,20,29,0,0,20.0,2
Tom Latham,388802,c Thirimanne b Dananjaya,45,81,108,3,1,55.56,2
Kane Williamson (c),277906,c Perera b Embuldeniya,4,25,29,0,0,16.0,2
Ross Taylor,38699,c de Silva b Embuldeniya,3,5,10,0,0,60.0,2
Henry Nicholls,539511,c Mendis b de Silva,26,71,81,2,0,36.62,2
BJ Watling †,38924,c †Dickwella b Kumara,77,173,239,6,0,44.51,2
Mitchell Santner,502714,c Lakmal b Embuldeniya,12,35,34,0,0,34.29,2
Tim Southee,232364,st †Dickwella b Embuldeniya,23,62,78,1,0,37.1,2
William Somerville,38607,not out ,40,118,157,2,0,33.9,2
Trent Boult,277912,c de Silva b Kumara,26,25,41,2,1,104.0,2
Ajaz Patel,595783,lbw b de Silva,14,23,34,1,0,60.87,2
Dimuth Karunaratne (c),227772,c †Watling b Southee,122,243,310,6,1,50.21,3
Lahiru Thirimanne,301236,lbw b Somerville,64,163,237,4,0,39.26,3
Kusal Mendis,629074,c Raval b Patel,10,6,9,1,1,166.67,3
Angelo Mathews,49764,not out ,28,73,115,2,0,38.36,3
Kusal Perera,300631,c Santner b Boult,23,19,34,5,0,121.05,3
Dhananjaya de Silva,465793,not out ,14,13,18,3,0,107.69,3
