Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jack Edwards,1088610,c White b Christian,11,17,0,0,64.71,0
Daniel Hughes,571761,c †Harper b Richardson,0,7,0,0,0.0,0
James Vince,296597, b Gurney,6,6,1,0,100.0,0
Moises Henriques (c),5961,c Cooper b Richardson,3,7,0,0,42.86,0
Jordan Silk,437669,c Boyce b Richardson,12,20,0,0,60.0,0
Josh Philippe †,1124282, b Mohammad Nabi,20,20,1,1,100.0,0
Tom Curran,550235,lbw b Mohammad Nabi,44,30,2,3,146.67,0
Sean Abbott,398666,c Boyce b Mohammad Nabi,7,10,0,0,70.0,0
Ben Dwarshuis,679567, b Mohammad Nabi,1,2,0,0,50.0,0
Benjamin Manenti,1065115,not out ,2,2,0,0,100.0,0
Marcus Harris,434813,c Edwards b Abbott,10,14,0,1,71.43,1
Tom Cooper (c),219885, b O'Keefe,49,33,8,1,148.48,1
Sam Harper †,772361,c Dwarshuis b O'Keefe,31,24,3,1,129.17,1
Cameron White,8291,not out ,16,6,0,2,266.67,1
Mohammad Nabi,25913,not out ,6,1,0,1,600.0,1
