Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,c †Ojha b Kumar,2,4,3,0,0,50.0,0
Parthiv Patel †,32242, b Sran,10,12,19,2,0,83.33,0
Ambati Rayudu,33141,c Henriques b Sran,54,49,77,3,2,110.2,0
Rohit Sharma (c),34102,run out (Henriques/†Ojha),5,8,13,0,0,62.5,0
Jos Buttler,308967,c †Ojha b Sran,11,11,14,1,0,100.0,0
Krunal Pandya,471342,not out ,49,28,47,3,3,175.0,0
Hardik Pandya,625371, b Mustafizur Rahman,2,5,7,0,0,40.0,0
Harbhajan Singh,29264,not out ,1,3,6,0,0,33.33,0
David Warner (c),219889,not out ,90,59,84,7,4,152.54,1
Shikhar Dhawan,28235, b Southee,2,4,4,0,0,50.0,1
Moises Henriques,5961,c †Patel b Southee,20,22,41,1,1,90.91,1
Eoin Morgan,24598,c HH Pandya b Southee,11,12,18,1,0,91.67,1
Deepak Hooda,497121,not out ,17,9,18,2,0,188.89,1
