Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Mayank Agarwal,398438,c du Plessis b Rabada,108,195,16,2,55.38,0
Rohit Sharma,34102,c †de Kock b Rabada,14,35,1,0,40.0,0
Cheteshwar Pujara,32540,c du Plessis b Rabada,58,112,9,1,51.79,0
Virat Kohli (c),253802,not out ,254,336,33,2,75.6,0
Ajinkya Rahane,277916,c †de Kock b Maharaj,59,168,8,0,35.12,0
Ravindra Jadeja,234675,c de Bruyn b Muthusamy,91,104,8,2,87.5,0
Dean Elgar,230852, b Yadav,6,13,1,0,46.15,1
Aiden Markram,600498,lbw b Yadav,0,2,0,0,0.0,1
Theunis de Bruyn,486672,c †Saha b Yadav,30,58,6,0,51.72,1
Temba Bavuma,372116,c †Saha b Mohammed Shami,8,15,1,0,53.33,1
Anrich Nortje,481979,c Kohli b Mohammed Shami,3,28,0,0,10.71,1
Faf du Plessis (c),44828,c Rahane b Ashwin,64,117,9,1,54.7,1
Quinton de Kock †,379143, b Ashwin,31,48,7,0,64.58,1
Senuran Muthusamy,535393,lbw b Jadeja,7,20,0,0,35.0,1
Vernon Philander,46945,not out ,44,192,6,0,22.92,1
Keshav Maharaj,267724,c RG Sharma b Ashwin,72,132,12,0,54.55,1
Kagiso Rabada,550215,lbw b Ashwin,2,9,0,0,22.22,1
Aiden Markram,600498,lbw b I Sharma,0,2,0,0,0.0,2
Dean Elgar,230852,c Yadav b Ashwin,48,72,8,0,66.67,2
Theunis de Bruyn,486672,c †Saha b Yadav,8,18,2,0,44.44,2
Faf du Plessis (c),44828,c †Saha b Ashwin,5,54,0,0,9.26,2
Temba Bavuma,372116,c Rahane b Jadeja,38,63,4,1,60.32,2
Quinton de Kock †,379143, b Jadeja,5,9,1,0,55.56,2
Senuran Muthusamy,535393,c RG Sharma b Mohammed Shami,9,44,1,0,20.45,2
Vernon Philander,46945,c †Saha b Yadav,37,72,2,2,51.39,2
Keshav Maharaj,267724,lbw b Jadeja,22,65,3,0,33.85,2
Kagiso Rabada,550215,c RG Sharma b Yadav,4,5,1,0,80.0,2
Anrich Nortje,481979,not out ,0,0,0,0,,2
