Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Chris Lynn,326637,c Roy b Mohammed Shami,31,29,4,1,106.9,0
Sunil Narine,230558,c Maxwell b Boult,1,4,0,0,25.0,0
Robin Uthappa,35582,c & b Nadeem,35,19,2,3,184.21,0
Nitish Rana,604527,c Gambhir b Morris,59,35,5,4,168.57,0
Dinesh Karthik (c)†,30045,c Boult b Morris,19,10,2,1,190.0,0
Andre Russell,276298, b Boult,41,12,0,6,341.67,0
Shubman Gill,1070173,c Morris b Tewatia,6,5,1,0,120.0,0
Tom Curran,550235,c Maxwell b Tewatia,2,3,0,0,66.67,0
Piyush Chawla,32966,c †Pant b Tewatia,0,3,0,0,0.0,0
Shivam Mavi,1079848,not out ,0,0,0,0,,0
Gautam Gambhir (c),28763, b Shivam Mavi,8,7,1,0,114.29,1
Jason Roy,298438,st †Karthik b Chawla,1,3,0,0,33.33,1
Shreyas Iyer,642519,c Rana b Russell,4,3,1,0,133.33,1
Rishabh Pant †,931581,c Chawla b Kuldeep Yadav,43,26,7,1,165.38,1
Glenn Maxwell,325026,c Uthappa b Kuldeep Yadav,47,22,3,4,213.64,1
Rahul Tewatia,423838,c Russell b Curran,1,2,0,0,50.0,1
Vijay Shankar,477021,lbw b Narine,2,4,0,0,50.0,1
Chris Morris,439952, b Narine,2,3,0,0,66.67,1
Mohammed Shami,481896,c Russell b Narine,7,6,1,0,116.67,1
Shahbaz Nadeem,31872,not out ,6,8,0,0,75.0,1
Trent Boult,277912,c & b Kuldeep Yadav,0,2,0,0,0.0,1
