Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Phil Salt,669365, b Zampa,14,10,2,0,140.0,0
Jake Weatherald,781285,c Maxwell b Steyn,21,7,2,2,300.0,0
Matthew Short,605575, b Lamichhane,6,10,0,0,60.0,0
Alex Carey (c)†,326434,c Maddinson b Worrall,45,45,0,2,100.0,0
Jonathan Wells,233680,not out ,68,46,6,0,147.83,0
Rashid Khan,793463,not out ,6,2,1,0,300.0,0
Nic Maddinson,333780,c Salt b Agar,1,5,0,0,20.0,1
Marcus Stoinis,325012,c & b Valente,33,31,2,2,106.45,1
Hilton Cartwright,557295,c White b Siddle,7,6,1,0,116.67,1
Peter Handscomb †,334337,st †Carey b Rashid Khan,34,28,3,1,121.43,1
Glenn Maxwell (c),325026, b Siddle,43,25,1,4,172.0,1
Ben Dunk,388678, b Siddle,17,16,0,0,106.25,1
Nathan Coulter-Nile,261354,not out ,20,8,3,1,250.0,1
Adam Zampa,379504,not out ,0,1,0,0,0.0,1
