Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Fakhar Zaman,512191,c Anwar Ali b Mohammad Nawaz,15,14,2,0,107.14,0
Chris Lynn,326637,c †Sarfaraz Ahmed b Mohammad Hasnain,27,22,4,1,122.73,0
Ben Dunk †,388678,c Ahsan Ali b Cutting,93,43,3,10,216.28,0
Mohammad Hafeez,41434,c Watson b Fawad Ahmed,0,1,0,0,0.0,0
Samit Patel,18632,c Mohammad Nawaz b Cutting,71,40,9,2,177.5,0
Sohail Akhtar (c),532424,not out ,0,0,0,0,,0
Jason Roy,298438, b Patel,12,11,1,0,109.09,1
Shane Watson,8180,c †Dunk b Dilbar Hussain,23,17,1,2,135.29,1
Ahsan Ali,348146,c Lynn b Dilbar Hussain,2,3,0,0,66.67,1
Sarfaraz Ahmed (c)†,227760,c Mohammad Hafeez b Patel,9,8,2,0,112.5,1
Azam Khan,1137262,c Muhammad Faizan b Salman Irshad,12,9,1,1,133.33,1
Mohammad Nawaz,348148,c Dilbar Hussain b Muhammad Faizan,24,17,4,0,141.18,1
Ben Cutting,230371,c Mohammad Hafeez b Salman Irshad,53,27,3,5,196.3,1
Anwar Ali,232491,c Mohammad Hafeez b Muhammad Faizan,4,5,0,0,80.0,1
Fawad Ahmed,240609, b Salman Irshad,14,15,2,0,93.33,1
Naseem Shah,1158088,lbw b Salman Irshad,7,7,0,1,100.0,1
Mohammad Hasnain,1158100,not out ,1,1,0,0,100.0,1
