Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Niroshan Dickwella †,429754,c Burl b Chatara,10,13,17,1,0,76.92,0
Danushka Gunathilaka,345821,c Ervine b Williams,60,77,110,5,1,77.92,0
Kusal Mendis,629074,c & b Cremer,86,80,112,8,1,107.5,0
Upul Tharanga,50747,not out ,79,73,107,8,1,108.22,0
Angelo Mathews (c),49764, b Mire,43,30,45,6,1,143.33,0
Asela Gunaratne,360456,c Waller b Chatara,28,26,33,4,0,107.69,0
Lahiru Madushanka,428366,not out ,1,1,5,0,0,100.0,0
Hamilton Masakadza,55608,c †Dickwella b Malinga,5,14,15,0,0,35.71,1
Solomon Mire,290462,c & b Gunaratne,112,96,164,14,0,116.67,1
Craig Ervine,55412,c Tharanga b Dananjaya,18,23,37,2,0,78.26,1
Sean Williams,55870, b Gunaratne,65,69,116,7,0,94.2,1
Sikandar Raza,299572,not out ,67,56,57,7,1,119.64,1
Malcolm Waller,55872,not out ,40,29,48,4,0,137.93,1
