Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Sam Heazlett,826679,st †Philippe b Manenti,10,14,0,0,71.43,0
Max Bryant,1088608,c Dwarshuis b Abbott,1,3,0,0,33.33,0
Chris Lynn (c),326637,c Abbott b Manenti,94,35,4,11,268.57,0
Matt Renshaw,722303,not out ,60,39,4,3,153.85,0
Jimmy Peirson †,444970,c Henriques b Abbott,25,25,2,0,100.0,0
Ben Cutting,230371,not out ,9,4,0,1,225.0,0
Daniel Hughes,571761, b Renshaw,8,5,1,0,160.0,1
Josh Philippe †,1124282,st †Peirson b Zahir Khan,15,23,1,0,65.22,1
James Vince,296597,c Heazlett b Swepson,39,27,3,1,144.44,1
Moises Henriques (c),5961,c †Peirson b Laughlin,20,14,1,1,142.86,1
Jordan Silk,437669,c Renshaw b Prestwidge,14,16,1,0,87.5,1
Tom Curran,550235,c Lynn b Swepson,9,7,1,0,128.57,1
Hayden Kerr,1163855,c †Peirson b Lalor,15,12,0,1,125.0,1
Sean Abbott,398666,not out ,22,11,2,1,200.0,1
Ben Dwarshuis,679567,not out ,12,7,0,1,171.43,1
