Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Evin Lewis,431901, b Mahmudullah,89,36,6,8,247.22,0
Shai Hope †,581379, b Shakib Al Hasan,23,12,3,1,191.67,0
Keemo Paul,677081,c Ariful Haque b Mustafizur Rahman,2,3,0,0,66.67,0
Rovman Powell,820351,c Liton Das b Mahmudullah,19,16,1,1,118.75,0
Shimron Hetmyer,670025,lbw b Mahmudullah,0,1,0,0,0.0,0
Nicholas Pooran,604302,c Abu Hider b Mustafizur Rahman,29,24,2,2,120.83,0
Carlos Brathwaite (c),457249,c Mehidy Hasan Miraz b Mustafizur Rahman,8,7,1,0,114.29,0
Sherfane Rutherford,914541,c †Mushfiqur Rahim b Shakib Al Hasan,2,6,0,0,33.33,0
Fabian Allen,670013,st †Mushfiqur Rahim b Shakib Al Hasan,8,7,1,0,114.29,0
Sheldon Cottrell,495551,not out ,2,2,0,0,100.0,0
Oshane Thomas,914567,run out (Liton Das/Mahmudullah),0,2,0,0,0.0,0
Tamim Iqbal,56194,run out (Powell/†Hope),8,6,0,1,133.33,1
Liton Das,536936,c Brathwaite b Paul,43,25,3,3,172.0,1
Soumya Sarkar,436677,c Cottrell b Allen,9,10,0,1,90.0,1
Shakib Al Hasan (c),56143,c Cottrell b Allen,0,1,0,0,0.0,1
Mushfiqur Rahim †,56029,c Allen b Paul,1,5,0,0,20.0,1
Mahmudullah,56025,c Brathwaite b Paul,11,9,2,0,122.22,1
Mehidy Hasan Miraz,629063,c Allen b Cottrell,19,19,1,1,100.0,1
Ariful Haque,270135,c Rutherford b Paul,0,1,0,0,0.0,1
Mohammad Saifuddin,629070,c †Hope b Paul,5,7,1,0,71.43,1
Abu Hider,550137,not out ,22,17,3,1,129.41,1
Mustafizur Rahman,330902, b Brathwaite,7,7,0,1,100.0,1
