Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c Williamson b Boult,21,13,14,3,1,161.54,0
Alex Hales,249866,c Williamson b Southee,1,4,10,0,0,25.0,0
Dawid Malan,236489,c Chapman b de Grandhomme,53,36,41,2,5,147.22,0
Eoin Morgan (c),24598,not out ,80,46,75,4,6,173.91,0
Jos Buttler †,308967,st †Seifert b Sodhi,2,5,7,0,0,40.0,0
Sam Billings,297628, b Boult,6,8,17,0,0,75.0,0
David Willey,308251,c Guptill b Southee,10,5,5,2,0,200.0,0
Liam Dawson,211855,c Guptill b Boult,10,3,3,1,1,333.33,0
Chris Jordan,288992,not out ,6,1,1,0,1,600.0,0
Martin Guptill,226492, b Malan,62,47,68,3,4,131.91,1
Colin Munro,232359,c Willey b Rashid,57,21,29,3,7,271.43,1
Kane Williamson (c),277906, b Dawson,8,13,15,0,0,61.54,1
Mark Chapman,438563,not out ,37,30,47,2,2,123.33,1
Ross Taylor,38699,c Morgan b Curran,7,6,8,1,0,116.67,1
Colin de Grandhomme,55395,not out ,8,5,16,1,0,160.0,1
