Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Fakhar Zaman,512191, b Dananjaya,43,45,4,1,95.56,0
Ahmed Shehzad,259410,c Dananjaya b Gamage,0,12,0,0,0.0,0
Babar Azam,348144,c Mendis b Lakmal,103,131,5,0,78.63,0
Mohammad Hafeez,41434,c Perera b Vandersay,32,38,5,0,84.21,0
Shoaib Malik,42657,c Dananjaya b Lakmal,81,61,5,2,132.79,0
Sarfaraz Ahmed (c)†,227760,c Tharanga b Perera,1,3,0,0,33.33,0
Imad Wasim,227758,not out ,10,5,0,1,200.0,0
Hasan Ali,681305,not out ,11,5,2,0,220.0,0
Niroshan Dickwella †,429754,c †Sarfraz Ahmed b Rumman Raees,19,13,3,0,146.15,1
Upul Tharanga (c),50747, b Mohammad Hafeez,18,38,3,0,47.37,1
Dinesh Chandimal,300628,lbw b Rumman Raees,4,9,0,0,44.44,1
Lahiru Thirimanne,301236,lbw b Rumman Raees,53,74,3,0,71.62,1
Kusal Mendis,629074,c †Sarfraz Ahmed b Hasan Ali,2,8,0,0,25.0,1
Milinda Siriwardana,222354, b Hasan Ali,0,1,0,0,0.0,1
Thisara Perera,233514,c sub (Faheem Ashraf) b Shadab Khan,21,29,1,1,72.41,1
Akila Dananjaya,574178,not out ,50,72,5,0,69.44,1
Jeffrey Vandersay,370040,c †Sarfraz Ahmed b Hasan Ali,25,47,1,0,53.19,1
Suranga Lakmal,49619,not out ,7,9,1,0,77.78,1
