Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Mohammad Shahzad †,419873,lbw b Dockrell,63,43,56,12,0,146.51,0
Noor Ali Zadran,318340,run out (Stirling/McBrine),25,46,62,3,0,54.35,0
Rahmat Shah,533956,c Joyce b Dockrell,68,70,73,5,2,97.14,0
Asghar Afghan (c),320652,c Wilson b Chase,101,90,126,6,6,112.22,0
Samiullah Shinwari,318339,c Joyce b Stirling,14,18,34,0,0,77.78,0
Mohammad Nabi,25913,c Porterfield b Stirling,14,10,17,1,1,140.0,0
Shafiqullah,362603,c Thompson b Stirling,35,17,22,4,2,205.88,0
Gulbadin Naib,352048,st †O'Brien b Stirling,0,1,3,0,0,0.0,0
Rashid Khan,793463,st †O'Brien b Stirling,6,4,9,1,0,150.0,0
Dawlat Zadran,516561,c Porterfield b Stirling,3,3,3,0,0,100.0,0
Amir Hamza,402245,not out ,0,0,-,0,0,,0
Ed Joyce,24249, b Gulbadin Naib,55,59,83,5,2,93.22,1
Paul Stirling,303427,lbw b Rashid Khan,95,80,115,9,5,118.75,1
William Porterfield (c),24611,c Mohammad Nabi b Rashid Khan,45,46,61,4,0,97.83,1
Niall O'Brien †,24289,lbw b Rashid Khan,5,7,6,0,0,71.43,1
Andy Balbirnie,303423,lbw b Dawlat Zadran,11,23,34,0,0,47.83,1
Gary Wilson,24609, b Rashid Khan,14,22,43,1,0,63.64,1
Stuart Thompson,414821,c Mohammad Nabi b Dawlat Zadran,37,25,41,7,0,148.0,1
Andy McBrine,417381,st †Mohammad Shahzad b Rashid Khan,6,11,14,1,0,54.55,1
George Dockrell,348034,not out ,10,9,17,1,0,111.11,1
Tim Murtagh,17134,c Mohammad Nabi b Dawlat Zadran,5,4,5,1,0,125.0,1
Peter Chase,524845, b Rashid Khan,0,2,6,0,0,0.0,1
