Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Ajinkya Rahane (c),277916,c Pandey b Nadeem,70,49,77,4,3,142.86,0
Jos Buttler †,308967, b Rashid Khan,5,8,16,1,0,62.5,0
Sanju Samson,425943,not out ,102,55,85,10,4,185.45,0
Ben Stokes,311158,not out ,16,9,24,3,0,177.78,0
David Warner,219889,c Kulkarni b Stokes,69,37,43,9,2,186.49,1
Jonny Bairstow †,297433,c Kulkarni b Gopal,45,28,49,6,1,160.71,1
Kane Williamson (c),277906,c Tripathi b Unadkat,14,10,27,2,0,140.0,1
Vijay Shankar,477021,c sub (P Chopra) b Gopal,35,15,27,1,3,233.33,1
Manish Pandey,290630,lbw b Gopal,1,4,8,0,0,25.0,1
Yusuf Pathan,32498,not out ,16,12,22,0,1,133.33,1
Rashid Khan,793463,not out ,15,8,19,1,1,187.5,1
