Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
David Warner,219889,c Smith b Thomas,37,32,58,0,0,115.62,0
Kane Williamson (c),277906, b Gopal,13,14,19,2,0,92.86,0
Manish Pandey,290630,c †Samson b Gopal,61,36,49,9,0,169.44,0
Vijay Shankar,477021,c Unadkat b Aaron,8,10,19,0,0,80.0,0
Shakib Al Hasan,56143,c Gopal b Unadkat,9,10,19,0,0,90.0,0
Deepak Hooda,497121,c & b Unadkat,0,1,4,0,0,0.0,0
Wriddhiman Saha †,279810,c †Samson b Thomas,5,5,9,0,0,100.0,0
Rashid Khan,793463,not out ,17,8,11,1,1,212.5,0
Bhuvneshwar Kumar,326016,c Unadkat b Aaron,1,4,7,0,0,25.0,0
Siddarth Kaul,326017,not out ,0,0,4,0,0,,0
Ajinkya Rahane,277916,c Warner b Shakib Al Hasan,39,34,53,4,1,114.71,1
Liam Livingstone,403902,c †Saha b Rashid Khan,44,26,40,4,3,169.23,1
Sanju Samson †,425943,not out ,48,32,54,4,1,150.0,1
Steven Smith (c),267192,c Kaul b Ahmed,22,16,30,3,0,137.5,1
Ashton Turner,500268,not out ,3,7,11,0,0,42.86,1
