Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Ajinkya Rahane,277916,st †Uthappa b Narine,46,41,57,4,1,112.2,0
Rahul Tripathi,446763, b Chawla,38,23,32,7,0,165.22,0
Steven Smith (c),267192,not out ,51,37,56,4,1,137.84,0
MS Dhoni †,28081,st †Uthappa b Kuldeep Yadav,23,11,16,1,2,209.09,0
Manoj Tiwary,35565,st †Uthappa b Kuldeep Yadav,1,2,1,0,0,50.0,0
Dan Christian,4864,c Pandey b Yadav,16,6,12,0,2,266.67,0
Sunil Narine,230558,run out (Thakur/†Dhoni),16,11,11,3,0,145.45,1
Gautam Gambhir (c),28763,c Thakur b Christian,62,46,83,6,1,134.78,1
Robin Uthappa †,35582,c Tripathi b Unadkat,87,47,66,7,6,185.11,1
Darren Bravo,277472,not out ,6,5,8,1,0,120.0,1
Manish Pandey,290630,not out ,0,0,3,0,0,,1
