Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Alex Doolan,233648, b Steketee,9,10,1,0,90.0,0
D'Arcy Short,308798,not out ,122,69,8,8,176.81,0
Matthew Wade †,230193,c Swepson b Cutting,16,19,1,0,84.21,0
Ben McDermott,603410,c Ross b Cutting,19,15,0,1,126.67,0
George Bailey (c),4451,c McCullum b Steketee,4,7,0,0,57.14,0
Sam Heazlett,826679,lbw b Short,45,33,4,2,136.36,1
Brendon McCullum (c),37737,c Bailey b Boyce,33,22,6,0,150.0,1
Joe Burns,326632,c Archer b Boyce,13,14,0,0,92.86,1
Alex Ross,333624,obstructing the field ,27,19,2,1,142.11,1
Ben Cutting,230371,c & b Archer,4,7,0,0,57.14,1
Marnus Labuschagne,787987,run out (†Wade/Boyce/McDermott),1,5,0,0,20.0,1
Jimmy Peirson †,444970,not out ,26,13,2,1,200.0,1
Mark Steketee,555853,run out (†Wade/Archer),13,4,0,2,325.0,1
Brendan Doggett,931603,c Archer b Christian,3,3,0,0,100.0,1
