Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Josh Inglis †,662235,c Davies b McAndrew,4,11,0,0,36.36,0
Colin Munro,232359,c Milne b Cutting,25,22,2,1,113.64,0
Joe Clarke,571911,run out (Hales),0,2,0,0,0.0,0
Mitchell Marsh,272450,not out ,52,41,1,3,126.83,0
Ashton Turner (c),500268,c McAndrew b Sams,23,14,2,1,164.29,0
Jhye Richardson,774223,c Khawaja b Sangha,5,4,1,0,125.0,0
Cameron Bancroft,501011,not out ,34,26,2,0,130.77,0
Usman Khawaja,215155,c Behrendorff b Hardie,21,25,3,0,84.0,1
Alex Hales,249866, b Behrendorff,0,1,0,0,0.0,1
Callum Ferguson (c),5236,not out ,61,53,7,1,115.09,1
Oliver Davies,1076377,st †Inglis b Fawad Ahmed,36,22,1,3,163.64,1
Ben Cutting,230371,not out ,29,16,4,1,181.25,1
