Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Kumar Sangakkara †,50710,c Asif Ali b Rumman Raees,6,5,1,0,120.0,0
Ahmed Shehzad,259410,c sub (Amad Butt) b Finn,11,24,1,0,45.83,0
Darren Bravo,277472,c Finn b Mohammad Sami,6,5,1,0,120.0,0
Sohaib Maqsood,43266,c Rumman Raees b Mohammad Sami,1,4,0,0,25.0,0
Shoaib Malik (c),42657,c Shadab Khan b Russell,35,36,0,2,97.22,0
Kieron Pollard,230559,lbw b Russell,28,19,3,1,147.37,0
Saif Badar,922967, b Rumman Raees,8,9,0,0,88.89,0
Sohail Tanvir,43265,run out (Mohammad Sami),9,8,1,0,112.5,0
Imran Tahir,40618, b Rumman Raees,2,5,0,0,40.0,0
Junaid Khan,259551,not out ,2,2,0,0,100.0,0
Mohammad Irfan,429981,run out (Asif Ali),2,2,0,0,100.0,0
Luke Ronchi †,7502,c Pollard b Mohammad Irfan,0,3,0,0,0.0,1
Sahibzada Farhan,647785, b Imran Tahir,9,7,2,0,128.57,1
Chadwick Walton,315586,c Ahmed Shehzad b Junaid Khan,28,23,5,0,121.74,1
Asif Ali,494230,c †Sangakkara b Imran Tahir,11,19,1,0,57.89,1
Hussain Talat,628240,not out ,48,34,4,3,141.18,1
Andre Russell,276298,lbw b Imran Tahir,0,1,0,0,0.0,1
Faheem Ashraf,681117,not out ,12,20,0,0,60.0,1
