Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Hamilton Masakadza,55608,c Mendis b Herath,19,40,53,2,0,47.5,0
Regis Chakabva †,293831, b Herath,12,23,35,0,0,52.17,0
Tarisai Musakanda,596375,c †Dickwella b Kumara,6,12,26,1,0,50.0,0
Craig Ervine,55412,c Perera b Kumara,160,256,347,13,1,62.5,0
Sean Williams,55870,c Gunaratne b Perera,22,26,31,4,0,84.62,0
Sikandar Raza,299572,lbw b Herath,36,47,78,2,1,76.6,0
Peter Moor,333000,c Kumara b Gunaratne,19,42,49,0,1,45.24,0
Malcolm Waller,55872, b Herath,36,39,50,4,0,92.31,0
Graeme Cremer (c),55346, b Gunaratne,13,33,44,1,0,39.39,0
Donald Tiripano,392945,c Karunaratne b Herath,27,54,75,4,0,50.0,0
Chris Mpofu,55633,not out ,0,1,5,0,0,0.0,0
Dimuth Karunaratne,227772,c Masakadza b Tiripano,25,66,89,1,0,37.88,1
Upul Tharanga,50747,run out (Tiripano),71,107,129,10,1,66.36,1
Kusal Mendis,629074,c †Chakabva b Cremer,11,15,26,1,0,73.33,1
Dinesh Chandimal (c),300628,c †Chakabva b Cremer,55,100,116,6,0,55.0,1
Angelo Mathews,49764,c Masakadza b Williams,41,104,144,2,0,39.42,1
Niroshan Dickwella †,429754, b Cremer,6,13,16,0,0,46.15,1
Dilruwan Perera,49920,run out (Musakanda/Waller/†Chakabva),33,43,60,2,2,76.74,1
Asela Gunaratne,360456, b Cremer,45,110,126,3,0,40.91,1
Rangana Herath,49178,st †Chakabva b Williams,22,30,46,2,0,73.33,1
Suranga Lakmal,49619,c & b Cremer,14,20,16,2,0,70.0,1
Lahiru Kumara,784375,not out ,1,10,25,0,0,10.0,1
Hamilton Masakadza,55608,lbw b Herath,7,17,32,1,0,41.18,2
Regis Chakabva †,293831, b Herath,6,12,11,1,0,50.0,2
Tarisai Musakanda,596375,c Karunaratne b Herath,0,9,9,0,0,0.0,2
Craig Ervine,55412,c Karunaratne b Perera,5,11,15,1,0,45.45,2
Sean Williams,55870, b Herath,22,37,38,1,0,59.46,2
Sikandar Raza,299572, b Herath,127,205,342,9,1,61.95,2
Peter Moor,333000,c sub (MD Gunathilaka) b Kumara,40,89,111,3,0,44.94,2
Malcolm Waller,55872,c Tharanga b Perera,68,98,163,8,0,69.39,2
Graeme Cremer (c),55346,c Karunaratne b Herath,48,94,129,5,0,51.06,2
Donald Tiripano,392945,lbw b Perera,19,55,73,2,0,34.55,2
Chris Mpofu,55633,not out ,9,17,23,0,1,52.94,2
Dimuth Karunaratne,227772, b Williams,49,84,113,1,0,58.33,3
Upul Tharanga,50747,c Moor b Cremer,27,69,59,4,0,39.13,3
Kusal Mendis,629074,c Williams b Cremer,66,101,141,6,0,65.35,3
Dinesh Chandimal (c),300628,c Masakadza b Cremer,15,17,20,2,0,88.24,3
Angelo Mathews,49764,c & b Cremer,25,73,95,1,1,34.25,3
Niroshan Dickwella †,429754,c †Chakabva b Williams,81,118,151,6,0,68.64,3
Asela Gunaratne,360456,not out ,80,151,210,6,0,52.98,3
Dilruwan Perera,49920,not out ,29,76,87,4,0,38.16,3
