Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c KOA Powell b Bishoo,103,124,7,2,83.06,0
Anamul Haque,380354,c KOA Powell b Holder,10,31,1,0,32.26,0
Shakib Al Hasan,56143,c Paul b Nurse,37,44,3,0,84.09,0
Mushfiqur Rahim †,56029, b Nurse,12,14,0,1,85.71,0
Mahmudullah,56025,not out ,67,49,5,3,136.73,0
Mashrafe Mortaza (c),56007,c Gayle b Holder,36,25,4,1,144.0,0
Sabbir Rahman,373538,c Lewis b Cottrell,12,9,2,0,133.33,0
Mosaddek Hossain,550133,not out ,11,5,1,0,220.0,0
Chris Gayle,51880,c Mehidy Hasan Miraz b Rubel Hossain,73,66,6,5,110.61,1
Evin Lewis,431901,c †Mushfiqur Rahim b Mashrafe Mortaza,13,33,1,0,39.39,1
Shai Hope †,581379,c Shakib Al Hasan b Mashrafe Mortaza,64,94,5,0,68.09,1
Shimron Hetmyer,670025, b Mehidy Hasan Miraz,30,42,2,0,71.43,1
Kieran Powell,252932,run out (Mashrafe Mortaza/Mehidy Hasan Miraz),4,7,0,0,57.14,1
Rovman Powell,820351,not out ,74,41,5,4,180.49,1
Jason Holder (c),391485,c Rubel Hossain b Mustafizur Rahman,9,10,0,0,90.0,1
Ashley Nurse,315594,not out ,5,7,0,0,71.43,1
