Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Hamilton Masakadza,55608,c Ihsanullah b Dawlat Zadran,9,17,2,0,52.94,0
Solomon Mire,290462,c †Mohammad Shahzad b Mujeeb Ur Rahman,22,19,1,2,115.79,0
Brendan Taylor †,55814,c Asghar Stanikzai b Mujeeb Ur Rahman,9,10,0,1,90.0,0
Craig Ervine,55412,lbw b Rashid Khan,39,55,4,0,70.91,0
Sikandar Raza,299572,lbw b Rashid Khan,38,50,1,3,76.0,0
Ryan Burl,495964,lbw b Rashid Khan,0,1,0,0,0.0,0
Malcolm Waller,55872,lbw b Mujeeb Ur Rahman,1,11,0,0,9.09,0
Graeme Cremer (c),55346,c & b Gulbadin Naib,2,18,0,0,11.11,0
Tendai Chatara,425639, b Rashid Khan,11,15,1,0,73.33,0
Brian Vitori,235514,c Mujeeb Ur Rahman b Rashid Khan,15,9,0,2,166.67,0
Blessing Muzarabani,827051,not out ,0,2,0,0,0.0,0
Mohammad Shahzad †,419873,c sub (TK Musakanda) b Chatara,7,14,1,0,50.0,1
Ihsanullah,703323,c Waller b Chatara,12,16,2,0,75.0,1
Rahmat Shah,533956,lbw b Burl,56,52,9,1,107.69,1
Nasir Jamal,524048,c sub (TS Chisoro) b Cremer,51,57,6,0,89.47,1
Mohammad Nabi,25913,not out ,18,24,1,1,75.0,1
Najibullah Zadran,524049,not out ,8,3,2,0,266.67,1
