Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Chris Lynn,326637,c Thakur b Imran Tahir,82,51,68,7,6,160.78,0
Sunil Narine,230558,c du Plessis b Santner,2,7,24,0,0,28.57,0
Nitish Rana,604527,c du Plessis b Imran Tahir,21,18,24,3,0,116.67,0
Robin Uthappa,35582,c du Plessis b Imran Tahir,0,1,3,0,0,0.0,0
Dinesh Karthik (c)†,30045,c du Plessis b Thakur,18,14,36,2,0,128.57,0
Andre Russell,276298,c sub (DR Shorey) b Imran Tahir,10,4,3,1,1,250.0,0
Shubman Gill,1070173,c Jadeja b Thakur,15,20,28,0,0,75.0,0
Piyush Chawla,32966,not out ,4,5,15,0,0,80.0,0
Kuldeep Yadav,559235,run out (†Dhoni/Thakur),0,0,1,0,0,,0
Shane Watson,8180,lbw b Gurney,6,7,17,1,0,85.71,1
Faf du Plessis,44828, b Narine,24,16,29,5,0,150.0,1
Suresh Raina,33335,not out ,58,42,86,7,1,138.1,1
Ambati Rayudu,33141,c Uthappa b Chawla,5,11,21,0,0,45.45,1
Kedar Jadhav,290716,lbw b Chawla,20,12,9,3,1,166.67,1
MS Dhoni (c)†,28081,lbw b Narine,16,13,25,0,1,123.08,1
Ravindra Jadeja,234675,not out ,31,17,20,5,0,182.35,1
