Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Kusal Mendis,629074, b Abdur Razzak,68,98,10,1,69.39,0
Dimuth Karunaratne,227772,st †Liton Das b Abdur Razzak,3,12,0,0,25.0,0
Dhananjaya de Silva,465793,c Sabbir Rahman b Taijul Islam,19,30,2,1,63.33,0
Danushka Gunathilaka,345821,c Mushfiqur Rahim b Abdur Razzak,13,26,2,0,50.0,0
Dinesh Chandimal (c),300628, b Abdur Razzak,0,1,0,0,0.0,0
Roshen Silva,237310,c †Liton Das b Taijul Islam,56,124,3,1,45.16,0
Niroshan Dickwella †,429754, b Taijul Islam,1,3,0,0,33.33,0
Dilruwan Perera,49920,c Mominul Haque b Taijul Islam,31,55,4,0,56.36,0
Akila Dananjaya,574178,c Mushfiqur Rahim b Mustafizur Rahman,20,26,2,0,76.92,0
Rangana Herath,49178,c Mushfiqur Rahim b Mustafizur Rahman,2,4,0,0,50.0,0
Suranga Lakmal,49619,not out ,4,14,0,0,28.57,0
Tamim Iqbal,56194,c & b Lakmal,4,3,1,0,133.33,1
Imrul Kayes,280734,lbw b Perera,19,55,3,0,34.55,1
Mominul Haque,373696,run out (de Silva/†Dickwella),0,3,0,0,0.0,1
Mushfiqur Rahim,56029, b Lakmal,1,22,0,0,4.55,1
Liton Das †,536936, b Lakmal,25,54,3,0,46.3,1
Mehidy Hasan Miraz,629063,not out ,38,78,2,1,48.72,1
Mahmudullah (c),56025, b Dananjaya,17,46,2,0,36.96,1
Sabbir Rahman,373538,c Chandimal b Dananjaya,0,3,0,0,0.0,1
Abdur Razzak,56283,c & b Dananjaya,1,4,0,0,25.0,1
Taijul Islam,401057,run out (Mendis),1,6,0,0,16.67,1
Mustafizur Rahman,330902,lbw b Perera,0,1,0,0,0.0,1
Dimuth Karunaratne,227772,c Imrul Kayes b Mehidy Hasan Miraz,32,105,0,0,30.48,2
Kusal Mendis,629074,lbw b Abdur Razzak,7,21,0,0,33.33,2
Dhananjaya de Silva,465793, b Taijul Islam,28,24,5,0,116.67,2
Danushka Gunathilaka,345821,lbw b Mustafizur Rahman,17,27,1,0,62.96,2
Dinesh Chandimal (c),300628,lbw b Mehidy Hasan Miraz,30,54,3,0,55.56,2
Roshen Silva,237310,not out ,70,145,10,0,48.28,2
Niroshan Dickwella †,429754,c Mahmudullah b Taijul Islam,10,18,0,0,55.56,2
Dilruwan Perera,49920,c †Liton Das b Mustafizur Rahman,7,6,1,0,116.67,2
Akila Dananjaya,574178,c †Liton Das b Mustafizur Rahman,0,1,0,0,0.0,2
Suranga Lakmal,49619, b Taijul Islam,21,41,4,0,51.22,2
Rangana Herath,49178,lbw b Taijul Islam,0,1,0,0,0.0,2
Tamim Iqbal,56194,lbw b Perera,2,7,0,0,28.57,3
Imrul Kayes,280734,c †Dickwella b Herath,17,22,1,1,77.27,3
Mominul Haque,373696,c †Dickwella b Herath,33,47,3,0,70.21,3
Mushfiqur Rahim,56029,st †Dickwella b Herath,25,51,4,0,49.02,3
Liton Das †,536936,c Mendis b Dananjaya,12,20,0,0,60.0,3
Mahmudullah (c),56025,c Karunaratne b Dananjaya,6,8,1,0,75.0,3
Sabbir Rahman,373538,c Mendis b Dananjaya,1,2,0,0,50.0,3
Mehidy Hasan Miraz,629063,c †Dickwella b Dananjaya,7,6,0,1,116.67,3
Abdur Razzak,56283,st †Dickwella b Dananjaya,2,3,0,0,66.67,3
Taijul Islam,401057,c Gunathilaka b Herath,6,8,1,0,75.0,3
Mustafizur Rahman,330902,not out ,5,3,1,0,166.67,3
