Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Hashim Amla,43906,c Sharma b Bumrah,6,9,16,1,0,66.67,0
Quinton de Kock †,379143,c Kohli b Bumrah,10,17,28,1,0,58.82,0
Faf du Plessis (c),44828, b Chahal,38,54,77,4,0,70.37,0
Rassie van der Dussen,337790, b Chahal,22,37,59,1,0,59.46,0
David Miller,321777,c & b Chahal,31,40,69,1,0,77.5,0
Jean-Paul Duminy,44932,lbw b Kuldeep Yadav,3,11,11,0,0,27.27,0
Andile Phehlukwayo,540316,st †Dhoni b Chahal,34,61,68,2,1,55.74,0
Chris Morris,439952,c Kohli b Kumar,42,34,58,1,2,123.53,0
Kagiso Rabada,550215,not out ,31,35,45,2,0,88.57,0
Imran Tahir,40618,c Jadhav b Kumar,0,2,2,0,0,0.0,0
Shikhar Dhawan,28235,c †de Kock b Rabada,8,12,23,1,0,66.67,1
Rohit Sharma,34102,not out ,122,144,212,13,2,84.72,1
Virat Kohli (c),253802,c †de Kock b Phehlukwayo,18,34,44,1,0,52.94,1
KL Rahul,422108,c du Plessis b Rabada,26,42,71,2,0,61.9,1
MS Dhoni †,28081,c & b Morris,34,46,69,2,0,73.91,1
Hardik Pandya,625371,not out ,15,7,8,3,0,214.29,1
