Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shane Watson,8180,c Hooda b Kumar,9,15,0,1,60.0,0
Faf du Plessis,44828,st †Saha b Rashid Khan,11,13,1,0,84.62,0
Suresh Raina,33335,not out ,54,43,5,2,125.58,0
Ambati Rayudu,33141,run out (Pandey/Kaul/Williamson),79,37,9,4,213.51,0
MS Dhoni (c)†,28081,not out ,25,12,3,1,208.33,0
Ricky Bhui,642531,c Watson b Chahar,0,5,0,0,0.0,1
Kane Williamson (c),277906,c Jadeja b Bravo,84,51,5,5,164.71,1
Manish Pandey,290630,c Sharma b Chahar,0,2,0,0,0.0,1
Deepak Hooda,497121,c Jadeja b Chahar,1,7,0,0,14.29,1
Shakib Al Hasan,56143,c Raina b Sharma,24,19,2,1,126.32,1
Yusuf Pathan,32498,c Raina b Thakur,45,27,1,4,166.67,1
Wriddhiman Saha †,279810,not out ,5,5,0,0,100.0,1
Rashid Khan,793463,not out ,17,4,1,2,425.0,1
