Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Aiden Markram,600498,c Malinga b Udana,3,5,7,0,0,60.0,0
Reeza Hendricks,269280,c PHKD Mendis b Malinga,65,46,59,9,0,141.3,0
Rassie van der Dussen,337790, b Dananjaya,64,44,62,4,3,145.45,0
Jean-Paul Duminy (c),44932,not out ,33,17,33,2,2,194.12,0
David Miller,321777,not out ,9,9,22,1,0,100.0,0
Niroshan Dickwella †,429754,c Sipamla b Morris,20,15,18,2,1,133.33,1
Avishka Fernando,784369,c Shamsi b Steyn,0,2,2,0,0,0.0,1
Kusal Mendis,629074, b Steyn,4,3,3,1,0,133.33,1
Thisara Perera,233514,c †Qeshile b Pretorius,22,15,33,2,1,146.67,1
Kamindu Mendis,784373,c †Qeshile b Morris,0,1,1,0,0,0.0,1
Angelo Perera,300629,c Duminy b Shamsi,11,18,26,1,0,61.11,1
Dhananjaya de Silva,465793,run out ,10,13,23,0,0,76.92,1
Isuru Udana,328026,not out ,84,48,54,8,6,175.0,1
Akila Dananjaya,574178, b Shamsi,1,2,21,0,0,50.0,1
Lasith Malinga (c),49758, b Morris,8,4,9,2,0,200.0,1
Jeffrey Vandersay,370040,not out ,0,0,7,0,0,,1
