Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dimuth Karunaratne (c),227772,c †Dhoni b Bumrah,10,17,16,2,0,58.82,0
Kusal Perera †,300631,c †Dhoni b Bumrah,18,14,36,3,0,128.57,0
Avishka Fernando,784369,c †Dhoni b Pandya,20,21,42,4,0,95.24,0
Kusal Mendis,629074,st †Dhoni b Jadeja,3,13,15,0,0,23.08,0
Angelo Mathews,49764,c Sharma b Bumrah,113,128,157,10,2,88.28,0
Lahiru Thirimanne,301236,c Jadeja b Kuldeep Yadav,53,68,102,4,0,77.94,0
Dhananjaya de Silva,465793,not out ,29,36,60,1,0,80.56,0
Thisara Perera,233514,c Pandya b Kumar,2,3,8,0,0,66.67,0
Isuru Udana,328026,not out ,1,1,3,0,0,100.0,0
KL Rahul,422108,c †MDKJ Perera b Malinga,111,118,180,11,1,94.07,1
Rohit Sharma,34102,c Mathews b Rajitha,103,94,133,14,2,109.57,1
Virat Kohli (c),253802,not out ,34,41,61,3,0,82.93,1
Rishabh Pant,931581,lbw b Udana,4,4,6,1,0,100.0,1
Hardik Pandya,625371,not out ,7,4,8,1,0,175.0,1
