Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dimuth Karunaratne,227772,run out (Mohammad Abbas/†Sarfraz Ahmed),93,205,280,5,0,45.37,0
Kaushal Silva,50482, b Hasan Ali,12,58,75,1,0,20.69,0
Lahiru Thirimanne,301236,lbw b Yasir Shah,0,7,6,0,0,0.0,0
Kusal Mendis,629074,c †Sarfraz Ahmed b Yasir Shah,10,25,37,0,0,40.0,0
Dinesh Chandimal (c),300628,not out ,155,372,544,14,0,41.67,0
Niroshan Dickwella †,429754, b Hasan Ali,83,117,191,9,1,70.94,0
Dilruwan Perera,49920,lbw b Haris Sohail,33,117,147,2,1,28.21,0
Rangana Herath,49178,c Babar Azam b Yasir Shah,4,10,16,0,0,40.0,0
Suranga Lakmal,49619,lbw b Mohammad Abbas,7,14,15,0,0,50.0,0
Lakshan Sandakan,429738,lbw b Mohammad Abbas,8,6,11,2,0,133.33,0
Nuwan Pradeep,324358, b Mohammad Abbas,0,1,1,0,0,0.0,0
Shan Masood,233901, b Herath,59,148,187,6,0,39.86,1
Sami Aslam,547079,lbw b Perera,51,130,175,4,0,39.23,1
Azhar Ali,39037,c sub (S Samarawickrama) b Herath,85,226,314,4,0,37.61,1
Asad Shafiq,316397,c Thirimanne b Herath,39,119,148,4,0,32.77,1
Babar Azam,348144,c †Dickwella b Pradeep,28,81,107,2,0,34.57,1
Haris Sohail,318788,c Lakmal b Pradeep,76,161,227,7,2,47.2,1
Sarfaraz Ahmed (c)†,227760, b Lakmal,18,21,29,1,1,85.71,1
Mohammad Amir,290948,lbw b Lakmal,4,19,20,0,0,21.05,1
Yasir Shah,43685,c Thirimanne b Herath,8,19,26,1,0,42.11,1
Hasan Ali,681305,st †Dickwella b Herath,29,25,32,2,3,116.0,1
Mohammad Abbas,389666,not out ,1,34,70,0,0,2.94,1
Dimuth Karunaratne,227772,c Shan Masood b Yasir Shah,10,23,46,0,0,43.48,2
Kaushal Silva,50482,lbw b Haris Sohail,25,87,107,0,0,28.74,2
Lahiru Thirimanne,301236,c †Sarfraz Ahmed b Asad Shafiq,7,25,40,1,0,28.0,2
Kusal Mendis,629074,lbw b Mohammad Abbas,18,72,95,1,0,25.0,2
Dinesh Chandimal (c),300628,c Asad Shafiq b Yasir Shah,7,30,38,0,0,23.33,2
Suranga Lakmal,49619,c Babar Azam b Mohammad Abbas,13,47,57,2,0,27.66,2
Niroshan Dickwella †,429754,not out ,40,76,111,4,0,52.63,2
Dilruwan Perera,49920,lbw b Yasir Shah,6,21,35,0,0,28.57,2
Rangana Herath,49178,c Shan Masood b Yasir Shah,0,1,2,0,0,0.0,2
Lakshan Sandakan,429738,c Mohammad Amir b Yasir Shah,8,19,42,1,0,42.11,2
Nuwan Pradeep,324358, b Hasan Ali,0,1,6,0,0,0.0,2
Shan Masood,233901,c Silva b Perera,7,26,42,0,0,26.92,3
Sami Aslam,547079,c Karunaratne b Herath,2,16,14,0,0,12.5,3
Azhar Ali,39037,c †Dickwella b Lakmal,0,2,3,0,0,0.0,3
Asad Shafiq,316397,c Karunaratne b Herath,20,44,52,0,0,45.45,3
Babar Azam,348144,c †Dickwella b Perera,3,16,23,0,0,18.75,3
Haris Sohail,318788,lbw b Perera,34,69,85,3,0,49.28,3
Sarfaraz Ahmed (c)†,227760,st †Dickwella b Herath,19,44,57,0,0,43.18,3
Hasan Ali,681305, b Herath,8,15,27,0,1,53.33,3
Mohammad Amir,290948, b Herath,9,18,27,1,0,50.0,3
Yasir Shah,43685,not out ,6,29,33,0,0,20.69,3
Mohammad Abbas,389666,lbw b Herath,0,8,12,0,0,0.0,3
