Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Josh Inglis †,662235,c Miller b Qais Ahmad,73,46,4,4,158.7,0
Liam Livingstone,403902,c †McDermott b Rogers,3,7,0,0,42.86,0
Sam Whiteman,334394, b Rose,8,7,1,0,114.29,0
Mitchell Marsh (c),272450,c Qais Ahmad b Rogers,40,29,3,1,137.93,0
Tim David,892749, b Ellis,12,11,1,0,109.09,0
Cameron Bancroft,501011,c Ellis b Boland,14,10,1,1,140.0,0
Cameron Green,1076713,not out ,13,7,1,0,185.71,0
Chris Jordan,288992,run out (†McDermott/Ellis),1,3,0,0,33.33,0
Jhye Richardson,774223,not out ,0,0,0,0,,0
Matthew Wade (c),230193,c Paris b Richardson,3,5,0,0,60.0,1
Caleb Jewell,834741,c Green b Fawad Ahmed,28,24,4,0,116.67,1
David Miller,321777,c David b Richardson,0,3,0,0,0.0,1
George Bailey,4451,c Jordan b Livingstone,36,31,5,0,116.13,1
Ben McDermott †,603410,lbw b Marsh,1,4,0,0,25.0,1
Simon Milenko,326639, b Jordan,19,15,1,1,126.67,1
Clive Rose,288285, b Fawad Ahmed,1,3,0,0,33.33,1
Thomas Rogers,627627,c Paris b Richardson,5,6,1,0,83.33,1
Nathan Ellis,826915, b Richardson,0,1,0,0,0.0,1
Qais Ahmad,914171,c Bancroft b Livingstone,3,7,0,0,42.86,1
Scott Boland,446548,not out ,2,4,0,0,50.0,1
