Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Chris Lynn,326637,c Williamson b Ahmed,51,47,90,4,1,108.51,0
Sunil Narine,230558, b Ahmed,25,8,15,3,2,312.5,0
Shubman Gill,1070173,c Shankar b Ahmed,3,4,9,0,0,75.0,0
Nitish Rana,604527,c †Bairstow b Kumar,11,11,15,1,0,100.0,0
Dinesh Karthik (c)†,30045,run out (Shankar/†Bairstow),6,4,9,1,0,150.0,0
Rinku Singh,723105,c Rashid Khan b Sandeep Sharma,30,25,36,1,2,120.0,0
Andre Russell,276298,c Rashid Khan b Kumar,15,9,17,0,2,166.67,0
Piyush Chawla,32966,c †Bairstow b Rashid Khan,4,8,15,1,0,50.0,0
Prithvi Raj,1121579,not out ,0,1,7,0,0,0.0,0
KC Cariappa,777537,not out ,9,3,2,0,1,300.0,0
David Warner,219889, b Prithvi Raj,67,38,63,3,5,176.32,1
Jonny Bairstow †,297433,not out ,80,43,76,7,4,186.05,1
Kane Williamson (c),277906,not out ,8,9,12,0,0,88.89,1
