Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Mohammad Shahzad †,419873,c Mahmudullah b Shakib Al Hasan,40,37,49,5,0,108.11,0
Usman Ghani,711559, b Rubel Hossain,26,24,35,2,1,108.33,0
Asghar Afghan (c),320652,run out (†Mushfiqur Rahim),25,24,51,0,1,104.17,0
Najibullah Zadran,524049,c Abu Jayed b Mahmudullah,2,5,5,0,0,40.0,0
Mohammad Nabi,25913, b Mahmudullah,0,2,1,0,0,0.0,0
Samiullah Shinwari,318339,c Mosaddek Hossain b Abu Jayed,36,18,18,3,3,200.0,0
Shafiqullah,362603, b Abul Hasan,24,8,8,1,3,300.0,0
Rashid Khan,793463,not out ,6,2,5,0,1,300.0,0
Karim Janat,793467,c Mosaddek Hossain b Abul Hasan,0,1,1,0,0,0.0,0
Mujeeb Ur Rahman,974109,not out ,0,0,1,0,0,,0
Tamim Iqbal,56194,lbw b Mujeeb Ur Rahman,0,1,1,0,0,0.0,1
Liton Das,536936,lbw b Mohammad Nabi,30,20,39,3,1,150.0,1
Shakib Al Hasan (c),56143,c †Mohammad Shahzad b Mohammad Nabi,15,15,14,2,0,100.0,1
Mushfiqur Rahim †,56029, b Rashid Khan,20,17,36,1,0,117.65,1
Mahmudullah,56025,c Usman Ghani b Shapoor Zadran,29,25,49,3,1,116.0,1
Sabbir Rahman,373538,lbw b Rashid Khan,0,1,1,0,0,0.0,1
Mosaddek Hossain,550133,c Usman Ghani b Rashid Khan,14,23,28,1,0,60.87,1
Abul Hasan,373439, b Shapoor Zadran,5,3,3,1,0,166.67,1
Nazmul Islam,446810,not out ,4,4,9,0,0,100.0,1
Rubel Hossain,300619, b Shapoor Zadran,0,1,2,0,0,0.0,1
Abu Jayed,410763,c Rashid Khan b Karim Janat,1,4,4,0,0,25.0,1
