Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Solomon Mire,290462, b Mujeeb Ur Rahman,9,15,2,0,60.0,0
Hamilton Masakadza,55608, b Mujeeb Ur Rahman,4,17,1,0,23.53,0
Tarisai Musakanda,596375,c & b Mohammad Nabi,9,26,0,0,34.62,0
Brendan Taylor †,55814,c Ihsanullah b Sharafuddin Ashraf,30,29,1,2,103.45,0
Craig Ervine,55412,not out ,54,73,6,1,73.97,0
Sikandar Raza,299572,lbw b Rashid Khan,4,8,0,0,50.0,0
Ryan Burl,495964,c & b Mohammad Nabi,10,28,1,0,35.71,0
Graeme Cremer (c),55346,c Ihsanullah b Mujeeb Ur Rahman,2,11,0,0,18.18,0
Kyle Jarvis,332996, b Mujeeb Ur Rahman,0,1,0,0,0.0,0
Tendai Chatara,425639,c Ihsanullah b Rashid Khan,4,3,1,0,133.33,0
Blessing Muzarabani,827051, b Mujeeb Ur Rahman,0,17,0,0,0.0,0
Mohammad Shahzad †,419873,not out ,75,74,10,3,101.35,1
Ihsanullah,703323,not out ,51,53,6,2,96.23,1
