Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Shadman Islam,629057,lbw b Warrican,59,154,235,6,0,38.31,0
Tamim Iqbal,56194, b Roach,9,15,22,2,0,60.0,0
Najmul Hossain Shanto,629058,run out (Roach/†Da Silva/Mayers),25,58,74,3,0,43.1,0
Mominul Haque (c),373696,c Campbell b Warrican,26,97,108,2,0,26.8,0
Mushfiqur Rahim,56029,c Cornwall b Warrican,38,69,93,6,0,55.07,0
Shakib Al Hasan,56143,c Brathwaite b Cornwall,68,150,230,5,0,45.33,0
Liton Das †,536936, b Warrican,38,67,72,6,0,56.72,0
Mehidy Hasan Miraz,629063,c sub (KAR Hodge) b Cornwall,103,168,227,13,0,61.31,0
Taijul Islam,401057,c †Da Silva b Gabriel,18,72,65,1,0,25.0,0
Nayeem Hasan,932635, b Bonner,24,46,54,4,0,52.17,0
Mustafizur Rahman,330902,not out ,3,11,16,0,0,27.27,0
Kraigg Brathwaite (c),348024, b Nayeem Hasan,76,111,173,12,0,68.47,1
John Campbell,348026,lbw b Mustafizur Rahman,3,15,20,0,0,20.0,1
Shayne Moseley,851501,lbw b Mustafizur Rahman,2,23,36,0,0,8.7,1
Nkrumah Bonner,314650,c Najmul Hossain Shanto b Taijul Islam,17,59,72,2,0,28.81,1
Kyle Mayers,348056,lbw b Mehidy Hasan Miraz,40,65,80,7,0,61.54,1
Jermaine Blackwood,431909,c †Liton Das b Mehidy Hasan Miraz,68,146,191,9,0,46.58,1
Joshua Da Silva †,1168667,c †Liton Das b Nayeem Hasan,42,141,152,3,1,29.79,1
Rahkeem Cornwall,494581, b Mehidy Hasan Miraz,2,6,13,0,0,33.33,1
Kemar Roach,230553,c sub (Mohammad Mithun) b Mehidy Hasan Miraz,0,3,2,0,0,0.0,1
Jomel Warrican,432214, b Taijul Islam,4,7,8,1,0,57.14,1
Shannon Gabriel,446101,not out ,0,5,4,0,0,0.0,1
Shadman Islam,629057,c †Da Silva b Gabriel,5,42,69,0,0,11.9,2
Tamim Iqbal,56194,lbw b Cornwall,0,4,7,0,0,0.0,2
Najmul Hossain Shanto,629058,c Blackwood b Cornwall,0,2,2,0,0,0.0,2
Mominul Haque (c),373696,c Roach b Gabriel,115,182,279,10,0,63.19,2
Mushfiqur Rahim,56029,lbw b Cornwall,18,48,81,0,0,37.5,2
Liton Das †,536936,c Mayers b Warrican,69,112,132,5,0,61.61,2
Mehidy Hasan Miraz,629063, b Warrican,7,11,25,0,0,63.64,2
Taijul Islam,401057, b Warrican,3,9,12,0,0,33.33,2
Nayeem Hasan,932635,not out ,1,1,2,0,0,100.0,2
Kraigg Brathwaite (c),348024,c sub (Yasir Ali) b Mehidy Hasan Miraz,20,53,73,2,0,37.74,3
John Campbell,348026,lbw b Mehidy Hasan Miraz,23,50,61,4,0,46.0,3
Shayne Moseley,851501,lbw b Mehidy Hasan Miraz,12,24,35,2,0,50.0,3
Nkrumah Bonner,314650,lbw b Taijul Islam,86,245,325,10,1,35.1,3
Kyle Mayers,348056,not out ,210,310,415,20,7,67.74,3
Jermaine Blackwood,431909, b Nayeem Hasan,9,11,17,0,1,81.82,3
Joshua Da Silva †,1168667, b Taijul Islam,20,59,83,2,0,33.9,3
Kemar Roach,230553,c sub (Saif Hassan) b Mehidy Hasan Miraz,0,12,12,0,0,0.0,3
Rahkeem Cornwall,494581,not out ,0,1,3,0,0,0.0,3
