Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma (c),34102,lbw b Dala,11,8,9,2,0,137.5,0
Shikhar Dhawan,28235,run out (Dala),47,40,69,3,0,117.5,0
Suresh Raina,33335,c Behardien b Shamsi,43,27,33,5,1,159.26,0
Manish Pandey,290630,c Miller b Dala,13,10,15,0,1,130.0,0
Hardik Pandya,625371,c †Klaasen b Morris,21,17,33,0,1,123.53,0
MS Dhoni †,28081,c Miller b Dala,12,11,14,1,0,109.09,0
Dinesh Karthik,30045,lbw b Morris,13,6,10,3,0,216.67,0
Axar Patel,554691,not out ,1,1,5,0,0,100.0,0
Bhuvneshwar Kumar,326016,not out ,3,1,2,0,0,300.0,0
Reeza Hendricks,269280,c Dhawan b Kumar,7,13,11,1,0,53.85,1
David Miller,321777,c Patel b Raina,24,23,38,2,1,104.35,1
Jean-Paul Duminy (c),44932,c Sharma b Thakur,55,41,59,2,3,134.15,1
Heinrich Klaasen †,436757,c Kumar b Pandya,7,10,17,0,0,70.0,1
Christiaan Jonker,222320,c Sharma b Kumar,49,24,39,5,2,204.17,1
Chris Morris,439952, b Bumrah,4,3,3,1,0,133.33,1
Farhaan Behardien,44410,not out ,15,6,19,3,0,250.0,1
