Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Colin Munro,232359,c Mahmood b TK Curran,6,8,21,0,0,75.0,0
Martin Guptill,226492,c TK Curran b Brown,33,17,17,7,0,194.12,0
Tim Seifert †,625964, b Parkinson,7,12,19,1,0,58.33,0
Colin de Grandhomme,55395,c Banton b TK Curran,55,35,47,5,3,157.14,0
Ross Taylor,38699,lbw b Mahmood,27,24,48,2,1,112.5,0
James Neesham,355269, b SM Curran,20,15,22,2,1,133.33,0
Mitchell Santner,502714,run out (†Billings),15,9,11,2,0,166.67,0
Tim Southee (c),232364,not out ,1,2,5,0,0,50.0,0
Tom Banton,877051, b Tickner,18,10,12,2,1,180.0,1
Dawid Malan,236489,c Guptill b Sodhi,55,34,42,8,1,161.76,1
James Vince,296597,c Southee b Tickner,49,39,62,4,1,125.64,1
Eoin Morgan (c),24598,c Munro b Santner,18,13,20,0,2,138.46,1
Sam Billings †,297628,run out (Munro),1,2,4,0,0,50.0,1
Sam Curran,662973,c Munro b Ferguson,2,6,12,0,0,33.33,1
Lewis Gregory,362201, b Ferguson,0,2,3,0,0,0.0,1
Tom Curran,550235,not out ,14,10,11,0,1,140.0,1
Saqib Mahmood,643885,not out ,3,4,9,0,0,75.0,1
