Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Luke Ronchi †,7502, b Imran Tahir,58,36,6,3,161.11,0
Jean-Paul Duminy,44932,run out (Shoaib Malik),6,12,0,0,50.0,0
Alex Hales,249866,c Sohaib Maqsood b Umar Gul,46,33,5,2,139.39,0
Hussain Talat,628240,c Pollard b Umar Gul,36,21,4,1,171.43,0
Asif Ali,494230,not out ,17,13,2,1,130.77,0
Faheem Ashraf,681117,not out ,13,6,1,1,216.67,0
Kumar Sangakkara †,50710,c Hales b Patel,1,3,0,0,33.33,1
Ahmed Shehzad,259410,c Amad Butt b Faheem Ashraf,3,10,0,0,30.0,1
Saif Badar,922967,lbw b Patel,0,1,0,0,0.0,1
Sohaib Maqsood,43266,c Hales b Amad Butt,13,13,2,0,100.0,1
Shoaib Malik (c),42657, b Shadab Khan,12,15,2,0,80.0,1
Kieron Pollard,230559,c Hales b Mohammad Sami,73,47,5,6,155.32,1
Ross Whiteley,288617,c Duminy b Shadab Khan,11,10,1,0,110.0,1
Sohail Tanvir,43265,run out (Mohammad Sami),10,5,2,0,200.0,1
Umar Gul,43524,c Asif Ali b Faheem Ashraf,10,6,0,1,166.67,1
Imran Tahir,40618,not out ,7,4,1,0,175.0,1
Mohammad Irfan,429981, b Amad Butt,0,1,0,0,0.0,1
