Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Babar Azam,348144,c Malan b Morris,23,11,10,5,0,209.09,0
Fakhar Zaman,512191,c Shamsi b BE Hendricks,17,17,25,2,1,100.0,0
Mohammad Rizwan †,323389,c Dala b Sipamla,26,22,37,3,0,118.18,0
Shoaib Malik (c),42657,run out (Phehlukwayo/†Klaasen),18,16,33,2,0,112.5,0
Hussain Talat,628240,c †Klaasen b Phehlukwayo,3,4,14,0,0,75.0,0
Asif Ali,494230,c van der Dussen b Morris,25,20,31,0,2,125.0,0
Imad Wasim,227758, b BE Hendricks,19,13,18,3,0,146.15,0
Faheem Ashraf,681117,c Miller b BE Hendricks,4,6,11,0,0,66.67,0
Shadab Khan,922943,not out ,22,8,12,0,3,275.0,0
Mohammad Amir,290948,c van der Dussen b BE Hendricks,0,1,2,0,0,0.0,0
Shaheen Shah Afridi,1072470,not out ,0,2,7,0,0,0.0,0
Reeza Hendricks,269280,c & b Shaheen Shah Afridi,5,6,4,1,0,83.33,1
Janneman Malan,605680, b Imad Wasim,2,6,11,0,0,33.33,1
Rassie van der Dussen,337790,c Shoaib Malik b Faheem Ashraf,41,35,53,2,2,117.14,1
Heinrich Klaasen †,436757,c Shoaib Malik b Mohammad Amir,2,10,20,0,0,20.0,1
David Miller (c),321777,c & b Shadab Khan,13,9,18,2,0,144.44,1
Andile Phehlukwayo,540316,lbw b Shadab Khan,10,10,13,2,0,100.0,1
Chris Morris,439952,not out ,55,29,43,5,3,189.66,1
Beuran Hendricks,379927, b Mohammad Amir,3,6,11,0,0,50.0,1
Junior Dala,545467,c sub (Hasan Ali) b Mohammad Amir,5,7,12,0,0,71.43,1
Lutho Sipamla,698143, b Faheem Ashraf,0,1,5,0,0,0.0,1
Tabraiz Shamsi,379145,not out ,0,1,6,0,0,0.0,1
