Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
David Warner (c),219889, b Chawla,37,35,2,2,105.71,0
Shikhar Dhawan,28235,c †Uthappa b UT Yadav,11,13,1,0,84.62,0
Kane Williamson,277906,c SA Yadav b Coulter-Nile,24,26,2,1,92.31,0
Yuvraj Singh,36084,c Chawla b UT Yadav,9,9,2,0,100.0,0
Vijay Shankar,477021,c SA Yadav b Coulter-Nile,22,17,2,1,129.41,0
Naman Ojha †,32102,c Lynn b Boult,16,16,0,1,100.0,0
Chris Jordan,288992,c & b Coulter-Nile,0,1,0,0,0.0,0
Bipul Sharma,35928,not out ,2,3,0,0,66.67,0
Robin Uthappa †,35582,c Dhawan b Jordan,1,2,0,0,50.0,1
Chris Lynn,326637,c †Ojha b Kumar,6,2,0,1,300.0,1
Yusuf Pathan,32498,run out (Kumar),0,1,0,0,0.0,1
Gautam Gambhir (c),28763,not out ,32,19,2,2,168.42,1
Ishank Jaggi,279554,not out ,5,8,0,0,62.5,1
