Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Murali Vijay (c),237095,c Brathwaite b Morris,25,16,24,4,0,156.25,0
Marcus Stoinis,325012,c Samson b Khan,52,44,64,3,2,118.18,0
Hashim Amla,43906,run out (Khan/†de Kock),1,5,10,0,0,20.0,0
Wriddhiman Saha †,279810,c Morris b Mohammed Shami,52,33,53,7,0,157.58,0
Glenn Maxwell,325026, b Morris,16,11,22,0,1,145.45,0
David Miller,321777,not out ,11,6,12,1,0,183.33,0
Axar Patel,554691,not out ,16,5,10,0,2,320.0,0
Quinton de Kock †,379143,c Patel b Stoinis,52,30,37,6,2,173.33,1
Sanju Samson,425943,c Maxwell b Stoinis,49,35,64,4,1,140.0,1
Karun Nair,398439,c Miller b Cariappa,23,25,40,1,0,92.0,1
Sam Billings,297628,c †Saha b Stoinis,6,9,22,0,0,66.67,1
Carlos Brathwaite,457249,c Gurkeerat Singh b Sandeep Sharma,12,6,14,1,1,200.0,1
Chris Morris,439952,not out ,17,12,17,0,1,141.67,1
Rishabh Pant,931581,not out ,4,3,11,1,0,133.33,1
