Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
David Warner,219889,c Mujeeb Ur Rahman b R Ashwin,81,56,78,7,2,144.64,0
Wriddhiman Saha †,279810,c †Prabhsimran Singh b M Ashwin,28,13,34,3,1,215.38,0
Manish Pandey,290630,c Mohammed Shami b R Ashwin,36,25,40,3,1,144.0,0
Mohammad Nabi,25913, b Mohammed Shami,20,10,21,0,2,200.0,0
Kane Williamson (c),277906,c M Ashwin b Mohammed Shami,14,7,16,1,1,200.0,0
Rashid Khan,793463, b Arshdeep Singh,1,2,7,0,0,50.0,0
Vijay Shankar,477021,not out ,7,4,9,0,0,175.0,0
Abhishek Sharma,1070183,not out ,5,3,5,1,0,166.67,0
KL Rahul,422108,c Williamson b Ahmed,79,56,95,4,5,141.07,1
Chris Gayle,51880,c Pandey b Ahmed,4,3,14,1,0,133.33,1
Mayank Agarwal,398438,c Shankar b Rashid Khan,27,18,34,2,1,150.0,1
Nicholas Pooran,604302,c Kumar b Ahmed,21,10,12,2,2,210.0,1
David Miller,321777,c Shankar b Rashid Khan,11,11,9,1,0,100.0,1
Ravichandran Ashwin (c),26421,c Pandey b Rashid Khan,0,1,2,0,0,0.0,1
Prabhsimran Singh †,1161024,lbw b Sandeep Sharma,16,17,32,1,1,94.12,1
Murugan Ashwin,528067,not out ,1,1,9,0,0,100.0,1
Mujeeb Ur Rahman,974109, b Sandeep Sharma,0,3,3,0,0,0.0,1
Mohammed Shami,481896,not out ,1,1,2,0,0,100.0,1
