Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Tamim Iqbal (c),56194,c Hosein b Joseph,64,80,124,3,1,80.0,0
Liton Das,536936,lbw b Joseph,0,4,4,0,0,0.0,0
Najmul Hossain Shanto,629058,lbw b Mayers,20,30,40,3,0,66.67,0
Shakib Al Hasan,56143, b Reifer,51,81,120,3,0,62.96,0
Mushfiqur Rahim †,56029,c Joseph b Reifer,64,55,84,4,2,116.36,0
Mahmudullah,56025,not out ,64,43,63,3,3,148.84,0
Soumya Sarkar,436677,run out (Hosein/†Hamilton),7,8,16,0,0,87.5,0
Mohammad Saifuddin,629070,not out ,5,2,4,1,0,250.0,0
Kjorn Ottley,416190,c †Mushfiqur Rahim b Mustafizur Rahman,1,8,10,0,0,12.5,1
Sunil Ambris,348054,lbw b Mustafizur Rahman,13,14,27,2,0,92.86,1
Nkrumah Bonner,314650, b Mohammad Saifuddin,31,66,100,2,0,46.97,1
Kyle Mayers,348056,lbw b Mehidy Hasan Miraz,11,23,30,2,0,47.83,1
Jason Mohammed (c),230549,c †Mushfiqur Rahim b Mohammad Saifuddin,17,36,41,1,0,47.22,1
Rovman Powell,820351,lbw b Soumya Sarkar,47,49,82,2,2,95.92,1
Jahmar Hamilton †,332937,c †Mushfiqur Rahim b Mehidy Hasan Miraz,5,16,28,0,0,31.25,1
Raymon Reifer,450101,c & b Taskin Ahmed,27,46,59,1,0,58.7,1
Alzarri Joseph,670031,run out (Najmul Hossain Shanto/Mohammad Saifuddin),11,7,10,0,1,157.14,1
Akeal Hosein,530812,c †Mushfiqur Rahim b Mohammad Saifuddin,0,2,3,0,0,0.0,1
Keon Harding,906755,not out ,1,1,4,0,0,100.0,1
