Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
KL Rahul †,422108,st †Pant b Lamichhane,12,9,9,1,1,133.33,0
Chris Gayle,51880,c Patel b Lamichhane,69,37,65,6,5,186.49,0
Mayank Agarwal,398438,c Rutherford b Rabada,2,9,15,0,0,22.22,0
David Miller,321777,c Shaw b Patel,7,5,15,1,0,140.0,0
Mandeep Singh,398506,st †Pant b Patel,30,27,44,1,1,111.11,0
Sam Curran,662973,c & b Lamichhane,0,4,4,0,0,0.0,0
Ravichandran Ashwin (c),26421,c Iyer b Rabada,16,14,34,2,0,114.29,0
Harpreet Brar,1168641,not out ,20,12,22,2,1,166.67,0
Hardus Viljoen,375126,not out ,2,3,4,0,0,66.67,0
Prithvi Shaw,1070168,run out (Mandeep Singh),13,11,18,1,1,118.18,1
Shikhar Dhawan,28235,c R Ashwin b Viljoen,56,41,71,7,1,136.59,1
Shreyas Iyer (c),642519,not out ,58,49,93,5,1,118.37,1
Rishabh Pant †,931581,c Curran b Viljoen,6,7,12,1,0,85.71,1
Colin Ingram,45705, b Mohammed Shami,19,9,18,4,0,211.11,1
Axar Patel,554691,run out (Agarwal/†Rahul),1,1,3,0,0,100.0,1
Sherfane Rutherford,914541,not out ,2,2,8,0,0,100.0,1
