Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102,c †Buttler b Stokes,28,42,79,4,0,66.67,0
Shikhar Dhawan,28235,c Morgan b Stokes,98,106,180,11,2,92.45,0
Virat Kohli (c),253802,c Ali b Wood,56,60,65,6,0,93.33,0
Shreyas Iyer,642519,c sub (LS Livingstone) b Wood,6,9,16,1,0,66.67,0
KL Rahul †,422108,not out ,62,43,84,4,4,144.19,0
Hardik Pandya,625371,c Bairstow b Stokes,1,9,13,0,0,11.11,0
Krunal Pandya,471342,not out ,58,31,52,7,2,187.1,0
Jason Roy,298438,c sub (SA Yadav) b Prasidh Krishna,46,35,68,7,1,131.43,1
Jonny Bairstow,297433,c Kuldeep Yadav b Thakur,94,66,105,6,7,142.42,1
Ben Stokes,311158,c sub (Shubman Gill) b Prasidh Krishna,1,11,10,0,0,9.09,1
Eoin Morgan (c),24598,c †Rahul b Thakur,22,30,36,1,1,73.33,1
Jos Buttler †,308967,lbw b Thakur,2,4,14,0,0,50.0,1
Sam Billings,297628,c Kohli b Prasidh Krishna,18,22,35,1,0,81.82,1
Moeen Ali,8917,c †Rahul b Kumar,30,37,54,2,1,81.08,1
Sam Curran,662973,c sub (Shubman Gill) b KH Pandya,12,20,24,1,0,60.0,1
Tom Curran,550235,c Kumar b Prasidh Krishna,11,16,21,1,0,68.75,1
Adil Rashid,244497,c †Rahul b Kumar,0,5,5,0,0,0.0,1
Mark Wood,351588,not out ,2,7,13,0,0,28.57,1
